Complexity,Loss,Equation
1,0.007126698,"t"
3,0.0071140737,"t * 0.99616516"
5,0.0044247373,"(x * -0.05193298) + t"
8,0.0027635416,"((x * -0.030696169) / exp(c)) + t"
10,0.0026426392,"((x + 0.19623716) * (-0.030696169 / exp(c))) + t"
12,0.0023279034,"((0.0098167155 / exp(c)) * (u + (x * -3.106782))) + t"
14,0.0019356376,"((((t + (x * -3.106782)) + u) * 0.0098167155) / exp(c)) + t"
15,0.0019327287,"((0.007707344 / exp(c)) * ((exp(u) * t) + (-3.6048253 * x))) + t"
16,0.0014388203,"t + (((((u - c) * t) + (x * -2.9940448)) * 0.010092398) / exp(c))"
18,0.0010258446,"t + ((((x * -2.9940448) + (u + (t * (u - c)))) * 0.010092398) / exp(c))"
20,0.0008764237,"((0.011418472 / exp(c)) * ((((0.40954724 - t) * (c - u)) + u) + (x * -2.8219106))) + t"
22,0.0008182903,"(0.00998666 * ((((x * -3.0403383) + (u + (u * t))) + ((0.55964017 - t) * c)) / exp(c))) + t"
23,0.0005415422,"((0.011418472 / exp(c)) * ((((0.40954724 - t) * ((c + exp(c)) - u)) + u) + (x * -2.8219106))) + t"
24,0.000515736,"(t * 0.98324037) + ((((u * t) + ((u + (x * -3.0120745)) + (c * (0.552321 - t)))) / exp(c)) * 0.010403617)"
25,0.00050042785,"t + ((((((0.581229 - t) * (c + exp(c))) + (x * -2.8294318)) + u) + (u * t)) * (0.010755379 / exp(c)))"
26,0.00046167424,"((((((((0.552321 - t) * c) + u) + (u * t)) + (x * -3.0120745)) / exp(c)) + 0.6460531) * 0.010403617) + (t * 0.98324037)"
27,0.00033880697,"(((x * -3.0771582) + ((((t - x) * u) + u) + ((0.7399748 - t) * (exp(c) + c)))) * (0.010151769 / exp(c))) + t"
28,0.00030426995,"t + ((((x * -3.0771582) + (u + (u * (t - sin(x))))) + ((0.5122822 - t) * (c + exp(c)))) * (0.010151769 / exp(c)))"
29,0.0002577914,"t + ((((((0.47146 - t) * (exp(c) + c)) * 1.4011306) + ((u + (x * -3.2357368)) + (u * (t - x)))) * 0.00911849) / exp(c))"
30,0.0002453298,"t + ((0.010468508 / exp(c)) * (((x * -2.947815) + (((0.55072755 - (t * 1.3912411)) * (exp(c) + c)) + u)) + ((t - sin(x)) * u)))"
31,0.00017663724,"((((((0.48988062 - t) * (c + exp(sin(c) + c))) + (u * (t - sin(x)))) + u) + (x * -3.024778)) * (0.009925808 / exp(c))) + t"
35,0.00014888728,"((0.009925808 / exp(c)) * (((((t - sin(x)) * u) + u) + (x * -3.024778)) + ((exp(c) + (c + (exp(c * 1.319759) + -0.39800107))) * (0.48988062 - t)))) + t"
39,0.00014540237,"(((((((c * 1.2505307) + exp(((c * 0.22324893) + c) * 1.1737919)) + exp(c)) * (0.45128512 - t)) + ((x * -3.0439236) + (((t - sin(x)) * u) + u))) * 0.009835524) / exp(c)) + t"
