Complexity,Loss,Equation
1,0.9399157,"r1"
2,0.79083854,"sin(r1)"
3,0.7190553,"r1 * 0.5302042"
4,0.6395735,"sin(r1 - r2)"
5,0.44479063,"(r1 - r2) / 1.8980706"
7,0.3841666,"(r1 - r2) / (2.5917797 - G)"
8,0.36607108,"(r1 - r2) / (2.168013 - sin(m2))"
9,0.3608499,"((r1 - r2) * (m2 - -2.5904782)) * 0.2034539"
10,0.33401418,"(r1 - r2) / (2.1039326 - sin(m2 + m1))"
11,0.2774792,"((m2 - (-2.5904782 - G)) * 0.2034539) * (r1 - r2)"
12,0.26948306,"(0.46089324 * (r1 - r2)) * exp((G + m2) / 2.6781552)"
13,0.19498274,"((r1 - r2) * (((G + m1) + m2) - -2.592774)) * 0.20404936"
14,0.16456993,"exp(((G + m2) + m1) / 2.6579561) * ((r1 - r2) * 0.43419823)"
16,0.14731595,"(r1 - r2) * (exp((r2 + (r1 - (G + m2))) * -0.39064917) * 0.430722)"
17,0.108339764,"(((G - (r1 + (r2 - m2))) + 2.51179) + m1) * ((r1 - r2) * 0.20968077)"
19,0.057718944,"(((m1 - -2.4236019) - (r1 + r2)) * ((G + 2.6013887) + m2)) * ((r1 - r2) * 0.083538145)"
20,0.023295354,"((exp(((r2 + r1) - (G + m1)) * -0.39328155) * (m2 - -2.5616117)) * (r1 - r2)) * 0.16698453"
22,0.019267518,"((m2 + 2.5976503) * exp(((r2 + r1) - m1) * -0.40846127)) * (0.06727786 * ((r1 - r2) * (2.5976503 + G)))"
24,0.014239074,"(((G + 2.5532134) * exp((r1 + r2) / -2.2857707)) * ((r1 - r2) * ((0.028025776 * m2) - -0.074443765))) * (m1 + 2.5532134)"
26,0.014205068,"(exp((r1 + r2) / -2.3043003) * ((m2 * 0.028025776) - -0.074443765)) * ((r1 - r2) * (((m1 + 2.5532134) * (G + 2.4988112)) + 0.1848146))"
28,0.014196907,"exp((r1 + r2) / -2.3043003) * (((r1 - r2) * (((m1 + 2.5532134) * ((G / 1.0151559) + 2.4988112)) + 0.1848146)) * ((m2 * 0.028025776) - -0.074443765))"
29,0.009646398,"((((m2 * -0.012788198) - 0.0331504) * (-0.92999303 - exp(r2 / -1.2108836))) * exp(r1 / -2.1890867)) * ((G + 2.609613) * ((r1 - r2) * (m1 + 2.598558)))"
30,0.009646363,"(r1 - r2) * ((m1 + 2.598558) * (sin((m2 * -0.012788198) - 0.033156477) * ((-0.92999303 - exp(r2 / -1.2108836)) * (exp(r1 / -2.1890867) * (G + 2.609613)))))"
31,0.0012555971,"(exp(r1 / -1.0519422) - -1.157622) * ((-1.0226045 - exp(r2 * -0.9049369)) * ((m2 + 2.5898957) * (((m1 + 2.6318276) * ((G * -0.0047328803) - 0.012267497)) * (r1 - r2))))"
33,0.0011486133,"(-1.188144 - exp(r2 / -1.0421727)) * ((m1 + 2.598339) * ((((exp(r1 / -1.0287355) - -1.2007294) * (r1 - r2)) * ((G + 2.598339) * ((m2 * 0.006275836) - -0.016109655))) / -1.4761475))"
35,0.0011345953,"(((r1 - r2) * ((m2 * 0.006275836) - -0.016108958)) * ((((G + 2.598339) * (-1.188144 - exp(r2 / -1.0421727))) / -1.4522194) * (exp(r1 / -1.0287355) - -1.2007294))) * ((m1 + 2.5556867) - -0.014562058)"
38,0.0009708757,"((r1 - r2) * (sin(r1 * 2.1249568) + (((G + 2.5798106) / -1.4456624) * (((exp(r1 / -1.0519422) - -1.1373776) * (m1 + 2.5956132)) * (-1.1137214 - exp(r2 / -1.071792)))))) * ((m2 * 0.006673563) - -0.017250698)"
39,0.0009683061,"((((exp(r1 / -1.0519422) - -1.1373776) * ((-1.1137214 - exp(r2 / -1.071792)) * ((m1 + 2.5956132) / -1.4456624))) * (2.5798106 + G)) + sin(exp(0.7735922) * r1)) * ((r1 - r2) * ((0.006673563 * m2) - -0.017250698))"
40,0.0009593809,"((m2 * 0.006673563) - -0.017251553) * ((r1 - r2) * (sin(r1 * (0.87666607 - r1)) + ((((exp(r1 / -1.0613257) - -1.1372937) * (m1 + 2.5956132)) * (G + 2.5956132)) * ((-1.1137214 - exp(r2 / -1.0613257)) / -1.4456624))))"
