Complexity,Loss,Equation
1,1.0,"0.0"
2,0.88148165,"sin(omega)"
3,0.78813696,"omega * 0.45764905"
4,0.78813195,"omega * exp(-0.7789416)"
5,0.6233856,"(omega - omega_0) * 0.44167587"
6,0.5718634,"exp(omega - omega_0) * 0.13542202"
8,0.42266965,"exp(-1.8563603 - (omega_0 - omega)) + -0.40213248"
10,0.39186716,"(exp(-0.8901242 - (omega_0 - omega)) + -1.1143185) * 0.4784736"
12,0.35311806,"(exp(((omega_0 - omega) - Ef) * -0.82376397) * 0.1715404) + -0.51483935"
14,0.2801563,"(exp(((omega_0 - omega) - (0.47714502 * Ef)) * -0.66725904) * 0.47714502) + -0.73034465"
17,0.26775053,"((omega - -0.85795623) * ((-0.040435642 * (-5.4104676 - r)) * exp(sin(Ef) - omega_0))) + -0.3796083"
18,0.1914051,"((((-2.530866 - Ef) - r) * -0.79543996) * (exp(-1.9866819 - omega_0) * (omega - -1.0921408))) + -0.49116164"
20,0.12121742,"(((exp(-3.1321623 - omega_0) * (omega - -1.2962672)) * (Ef + 2.1097856)) * (r + (omega - -1.7016855))) + -0.47664952"
24,0.08463986,"(((omega - -1.2962672) * ((Ef + 2.7072406) * ((omega + ((c * 0.42215043) - -1.2962672)) + r))) * exp(-3.1321623 - omega_0)) + -0.46659973"
26,0.04617066,"-0.47002456 + (((exp(-3.6135285 - omega_0) * ((c + omega) + (epsilon + (omega - -2.5521243)))) * (2.3412714 + (Ef + r))) * (omega - -0.9578274))"
