Complexity,Loss,Equation
1,0.9886945,"omega"
2,0.8069264,"sin(omega)"
3,0.5661372,"c / -1.5184548"
4,0.49249083,"sin(omega) - c"
5,0.32344413,"(omega - c) * 0.58101046"
6,0.31739014,"(sin(omega) - c) * 0.663874"
7,0.09173912,"(omega - c) / (c + 2.388775)"
9,0.010145739,"((omega - -2.1962245) / (c + 2.2783642)) + -1.2645855"
10,0.008740524,"((sin(omega) - -1.5859326) / (c + 2.1085262)) + -1.0648683"
11,2.6183937e-9,"(((omega - -2.1201594) / (c + 2.1147)) + -1.4136894) * 0.7576895"
13,1.8174232e-9,"((((omega - -2.1201594) / (c + 2.1147)) - -0.32932612) * 0.7576895) + -1.3206288"
15,6.549784e-10,"(((omega + (c * -1.4137807)) + -0.8694253) / ((c * -1.2160584) + -2.5715868)) * -0.9213626"
17,6.39169e-12,"((((omega + omega) + -1.7387135) + (c * -2.8275125)) / ((c * -1.223221) + -2.586741)) * -0.46339867"
24,1.7643441e-12,"(((log(c + 1.7585137) * 4.0639316e-6) + -0.4634002) * ((omega + omega) + (-1.7387135 + (c * -2.8275113)))) / ((c * -1.2232147) + -2.5867443)"
26,1.3504331e-12,"((((omega + omega) + ((c * -2.8275113) + -1.7387123)) * ((log(c + 1.7638353) * 4.129178e-6) + -0.46340021)) / ((c * -1.2232147) + -2.5867443)) + -7.034767e-7"
29,3.3979685e-13,"((((c * 6.65451e-6) / (c + 2.0889766)) + -0.46339893) / ((c * -1.2232089) + -2.5867522)) * (omega + ((omega + ((c * -1.413732) + -1.7387123)) + (c * -1.4137793)))"
31,8.793504e-14,"((((omega + ((c * -1.4137323) + (omega + -1.7387123))) + (c * -1.4137795)) * (((c * 9.614089e-6) / (c + 2.1039853)) + -0.46340004)) / ((c * -1.223205) + -2.586759)) + -7.316055e-7"
33,5.1668434e-14,"((((((c / (c + 2.1039853)) + 0.27019912) * 9.602922e-6) + -0.46340248) / ((c * -1.2232051) + -2.586759)) * ((omega + omega) + ((c * -1.4137795) + ((c * -1.4137323) + -1.7387123)))) + -7.321636e-7"
