Complexity,Loss,Equation
1,1.0,"0.0"
2,0.9032321,"sin(E_n)"
3,0.30880156,"m * -0.83143324"
4,0.23834945,"sin(E_n) - m"
5,0.1424104,"(0.44131047 * E_n) - m"
6,0.13940878,"(sin(E_n) - m) / 1.3393433"
7,0.1142316,"(E_n * 0.44131047) - (m * 0.8322026)"
8,0.1021013,"((E_n - sin(U)) * 0.3891946) - m"
9,0.089591905,"((0.39795423 * (E_n - U)) - m) * 0.832323"
10,0.07394309,"((E_n - sin(U)) * 0.3897447) - (m * 0.832323)"
11,0.06557361,"(((U - (E_n + E_n)) * -0.2646152) - m) * 0.83486027"
12,0.064609155,"((U - ((E_n + sin(m)) + E_n)) * -0.220948) - m"
13,0.062108092,"(U - ((m - 6.313007) * (m + (E_n * -0.53554237)))) * -0.13511379"
14,0.04997568,"(exp(U) - ((m + (-0.4969907 * E_n)) * (m - 6.313007))) * -0.13511379"
15,0.041270588,"((1.0142415 - (E_n - U)) - (E_n + (m * (m - 3.847162)))) * -0.22079194"
17,0.033621132,"(m - 4.6621637) * (-0.1903055 * (((-0.24703619 * U) - (m + (E_n * -0.4952842))) - 0.21912389))"
19,0.030341152,"((sqrt(exp(-0.22154994 - r)) - (E_n - U)) - (((m - 3.5780454) * m) + E_n)) * -0.22567937"
20,0.029667366,"((((-2.5183947 - (m * -0.49225655)) * ((m * -2.015315) + E_n)) - (sin(r) - U)) * -0.16469774) - 0.16431428"
21,0.025514469,"((0.41253746 - sin(m * 0.06390684)) * ((m * -2.0033143) + (E_n + (-0.23169737 / exp(r))))) - (U * 0.2185966)"
22,0.021511719,"((((E_n + (-0.16982214 / exp(r))) + (m * -2.0283425)) * (-1.8940175 - (m * -0.37385193))) - (-0.2597859 - U)) * -0.23095518"
24,0.012539126,"(((-1.139819 - (m * -0.20749526)) * (((-0.19985358 / exp(r - L)) + (m * -3.59362)) + E_n)) - (E_n - U)) * -0.20749526"
25,0.009825879,"-0.20901379 * ((((-0.29795328 / exp(r - sin(L))) + ((m * -3.59362) + E_n)) * (-1.139819 - (m * -0.20901379))) - (E_n - U))"
26,0.008962223,"(((-1.139819 - (m * -0.2584335)) * ((-0.17644012 / exp(r - L)) + (E_n + (m * -3.59362)))) - ((E_n - U) - 0.42830935)) * -0.20901379"
27,0.007905281,"(((((m * -4.0205007) + E_n) + (-0.28343886 / exp(r - sin(L)))) * (-0.97845805 - (m * -0.21768378))) - (E_n - (U - -0.28453824))) * -0.21650878"
28,0.0076513705,"(-0.21533543 * (((E_n + ((m * -3.6138237) + ((-0.30625686 - (L * 0.2229712)) / exp(r)))) * (-1.0897635 - (-0.24708588 * m))) - (E_n - U))) - 0.07946539"
30,0.006908195,"(((((-0.48020744 + ((m * m) - (exp(L - r) * 0.21126173))) + E_n) * (-0.80185497 - (m * -0.27954298))) - (E_n - U)) * -0.23566392) - (m * 0.78839374)"
31,0.006815113,"(((((E_n + (-0.45874605 + ((m * m) - ((exp(L) * 0.21251518) / exp(r))))) * (-0.81351364 - (-0.3033057 * m))) - (E_n - U)) * -0.3033057) - m) * 0.77372324"
32,0.005335064,"((0.19378045 - (m * 0.07251591)) * (((m * m) + ((-0.4023526 - (L * 0.26495647)) / exp(r))) + E_n)) + ((-0.0725234 - (-0.23241031 * (E_n - U))) - (m * 0.7483977))"
33,0.004860439,"((((((m * m) + E_n) + ((-0.4196484 - (L * 0.27591652)) / exp(r))) * exp(-1.7610493 - (m * 0.3852061))) - (m * 0.75185865)) + -0.06884834) - ((E_n - U) * -0.23690043)"
34,0.0048465985,"((((E_n + (m * m)) + ((-0.42122033 - (L * 0.27591652)) / exp(r))) * exp(-1.7610493 - sin(m * 0.41501305))) - (m * 0.75185865)) + (-0.0662342 - ((E_n - U) * -0.23813151))"
35,0.0038398767,"((exp(-1.9412575 - (m * 0.45608616)) * (((-0.50194895 - (L * 0.32082197)) / exp(r)) + (E_n + (m * m)))) - (m * 0.7583277)) + ((0.15140462 - (E_n - (U * 0.7715172))) * -0.28382847)"
37,0.0038328073,"(((0.14042808 - (E_n - (U * 0.7715172))) * -0.28382847) + ((((-0.497997 - (L * 0.3265972)) / exp(r)) + (E_n + (m * m))) * exp(-1.9412575 - (m * 0.4575396)))) - ((m * 0.7583277) - -0.0060289116)"
39,0.0035333089,"((((((m * (m + ((E_n - sin(U)) * -0.35498473))) + ((-0.47520572 - (L * 0.30966768)) / exp(r))) * (-0.8517202 - (m * -0.31001472))) - (E_n - U)) - E_n) * -0.2059755) - ((m * 0.77435255) - -0.042822756)"
40,0.0028914164,"((0.20588085 - (E_n - (U * 0.78575027))) * -0.27501836) + ((exp(-1.9421446 - (m * 0.4693378)) * (((-0.46026006 - (L * 0.314306)) / exp(r)) + (E_n + (m * m)))) - ((0.7236823 - (-0.016889652 / exp(U))) * m))"
