Complexity,Loss,Equation
1,1.000007,"-0.0026656014"
2,0.9391006,"sin(q)"
3,0.77180856,"p * -0.45613655"
5,0.60216546,"(p - v) * -0.4467789"
7,0.4335527,"((p - q) - B) * -0.4115304"
8,0.43313095,"(p - (v + q)) * sin(-0.4467789)"
9,0.26476505,"((p - (q + v)) - B) * -0.4115304"
11,0.26410952,"(q + (B + ((p / -0.7414026) + v))) * 0.38540506"
14,0.23036334,"(((1.1621019 - (v + q)) - exp(-0.36377776 - p)) - B) * -0.4115304"
16,0.21201581,"(-0.39650702 * exp(v * 0.3511191)) * ((0.6114614 - q) - ((v + B) - p))"
18,0.0948092,"(-0.39650702 * exp((v - p) * 0.3511191)) * ((0.6114614 - q) - ((v + B) - p))"
19,0.08687984,"(-0.39650702 * exp((v - p) * 0.3511191)) * ((0.6114614 - q) - ((sin(v) + B) - p))"
20,0.08197653,"(((sin(0.70595855) - q) - ((v + B) - p)) * -0.39650702) * exp((sin(B) - p) * 0.3511191)"
