Complexity,Loss,Equation
1,0.9999999,"1.6036369e-5"
3,0.9068642,"y * 0.30559325"
4,0.7738535,"sin(y / 0.19634685)"
5,0.618782,"0.44032833 - sin(exp(y))"
6,0.53356856,"sin((y + 0.61109215) * -2.3923388)"
7,0.36559805,"(0.4403553 - sin(exp(y))) / 0.37157375"
8,0.1162699,"sin((y + -14.351817) * 2.5249019) * -3.4493868"
10,0.022621484,"sin((y + -14.559122) * 2.4911077) * (x - 2.0187669)"
12,0.013596441,"(sin((y * 2.484369) + -11.2323675) * (x + -2.0218441)) + -0.2071909"
15,0.008704794,"((x - 2.0187669) * sin((y + -14.559122) * 2.4911077)) + (sin(x) * -0.19057001)"
17,0.0037518966,"(sin(x) * -0.25953364) + (sin((-14.504401 + y) * 2.5009644) * ((x * 0.7964478) - 2.3519456))"
18,0.0037506644,"(sin(x) * sin(-0.25953364)) + (sin((-14.504401 + y) * 2.5009644) * ((x * 0.7964478) - 2.3519456))"
19,0.0015613374,"(((0.789752 * x) - 2.4344985) * sin((y + -14.472051) * 2.5071967)) + (-0.25464135 * sin(x * 1.411333))"
21,0.0013532738,"(sin(0.32975823 - x) * 0.352181) + (sin(((y + -6.427636) * 2.5086236) + -1.2691145) * ((x / 1.3742057) - 2.496906))"
23,0.0011162186,"((sin(0.42105478 - x) * 0.3443083) + -0.10815913) + (((x / 1.3209361) - 2.473301) * sin(((y + -6.459699) * 2.5061324) + -1.2436503))"
25,0.0007928601,"(((x - -7.803801) * 0.051340003) * sin(0.3461266 - x)) + (((x / 1.3320763) - 2.4958212) * sin(((y + -6.4366026) * 2.5096312) + -1.2401849))"
26,0.0003544519,"(((x / 1.3209845) - 2.354005) * sin(((y + -6.56138) * 2.5025284) + -0.9732228)) + ((sin(y * 2.5260642) * sin(0.33779994 - x)) * -0.3831435)"
29,0.00019840688,"(((x / 1.3335135) - 2.379541) * sin(((y + -6.5514936) * 2.502988) + -0.99414724)) + ((((y * (y + -1.211606)) - -0.34238142) * 0.2840143) * sin(0.3591128 - x))"
32,0.00014628163,"(((x / 1.3549536) - 2.3930123) * sin(((y + -6.540102) * 2.5043838) + -0.9958291)) + ((sin(0.30177423 - x) * ((sin((y + -1.2561332) * 2.4026916) - -0.26903304) * 0.320654)) + 0.049884465)"
