Complexity,Loss,Equation
1,1.0,"0.0"
3,0.999985,"x2 * 0.0030693468"
4,0.99573624,"exp(x2 + -3.5138574)"
5,0.64358896,"(y2 * -0.5901904) * y1"
6,0.6315443,"sin((x1 - x2) + -1.5749712)"
8,0.52608144,"sin(x1 + (-1.5749712 - x2)) + 0.3111442"
9,0.45738417,"(y2 / (-1.7162638 / y1)) - (x2 * x1)"
10,0.31111637,"(y2 / (-1.7162638 / y1)) - (x1 * sin(x2))"
11,0.29147625,"(y2 / (-1.7226182 / y1)) - ((x1 * x2) * 0.6005649)"
12,0.27753034,"sin(y2 - (y1 - -1.5585157)) - (x2 * (x1 * 0.58576554))"
13,0.1913549,"(sin(-1.5551113 - (y2 - y1)) - (x1 * sin(x2))) + 0.32868886"
14,0.172087,"(0.31387275 - sin((y2 - y1) - -1.5544305)) - ((x2 * 0.59678715) * x1)"
15,0.13491663,"sin((y2 + -1.5867351) - y1) - (x1 * (sin(x2) + (x1 * -0.29674286)))"
16,0.11600341,"sin((y1 + -1.5891455) - y2) - (sin(x1) * ((x1 * -0.4162392) + sin(x2)))"
17,0.052761987,"sin(-1.5833443 - (y1 - y2)) + (0.65981543 - sin((1.5885893 + (x2 / -1.0087283)) + x1))"
19,0.04504478,"((sin(4.7200823 - (y2 - y1)) - sin(((x2 * -0.95781255) + 1.5898398) + x1)) + 0.66367304) * 1.0975562"
23,0.04430676,"-0.35670373 - (sin(y1 + (1.5648081 - y2)) - (sin(((x1 * -1.0436225) + x2) * -0.5581782) * ((x1 - x2) * 0.76753867)))"
25,0.04320698,"(-0.354573 - (sin(y1 + (1.5886202 - y2)) - (((x1 - x2) * sin(((-0.8872642 * x1) + x2) * -0.5700368)) * 0.80184364))) * 1.0281291"
27,0.041063875,"-0.354573 - (((sin((y2 + 1.5498619) - y1) * 1.5329369) - ((sin((x1 - x2) * -0.5700368) * ((x1 / -0.99778426) + x2)) * 1.1167765)) * 0.7026717)"
29,0.040765908,"(-0.431094 - (((sin(y2 + (1.5498619 - y1)) * 1.5329369) - ((sin((x1 - x2) * -0.5700368) * ((x1 / -0.99778426) + x2)) * 1.1167765)) * 0.7026717)) + 0.10455697"
31,0.040693447,"((-0.354573 - (((sin((y2 + 1.5498619) - y1) * 1.5329369) - ((1.1167765 * sin((x1 - x2) * -0.5700368)) * ((x1 / -0.99778426) + x2))) * 0.7026717)) - 0.076520994) + 0.094034605"
32,0.03242103,"-0.22808936 - ((sin(y2 + (1.6130322 - y1)) * 1.2791053) - ((x2 + (((x1 * sin(y2 + (1.7186859 - y1))) + x1) * -0.5386702)) * sin((x1 - x2) * -0.4486841)))"
33,0.031033926,"-0.24079593 - ((sin((y2 + 1.5720444) - y1) * 1.3505071) - (sin((x1 - x2) * -0.3340231) * ((x1 * -0.89252794) + ((sin(y2 + (-1.5327173 - y1)) * sin(x1)) + x2))))"
34,0.028623333,"-0.23906946 - (((sin((y2 + 1.5149112) - y1) * 1.5792923) - ((((x1 + (x1 * sin((y2 + 1.3673733) - y1))) * -0.6876648) + x2) * sin((x1 - x2) * -0.50294596))) / 1.209973)"
35,0.022828687,"-0.22728519 - (((sin(1.5529193 - (y2 - y1)) * 1.6370295) - (sin((x1 - x2) * -0.4988292) * (((x1 + (sin(y2 + (1.6585948 - y1)) * sin(x1))) * -0.8406249) + x2))) * 0.77741)"
39,0.022828683,"((-0.2670762 - (((1.6370295 * sin(1.5529193 - (y2 - y1))) - (sin((x1 - x2) * -0.4988292) * ((-0.8406249 * (x1 + (sin(x1) * sin((y2 + 1.6585948) - y1)))) + x2))) * 0.77741)) + -0.030113595) + 0.069904596"
