Complexity,Loss,Equation
1,0.28142536,"m_0"
3,0.26162532,"m_0 * 0.8593507"
4,0.14548539,"m_0 + sin(v)"
5,0.0634401,"m_0 + (v * 0.46677122)"
7,0.03812622,"m_0 + (v / (2.7494087 - m_0))"
8,0.033577036,"(v / (2.34794 - sin(m_0))) + m_0"
9,0.017775504,"(v / (2.7506084 - m_0)) + (m_0 / 1.1675062)"
10,0.013298846,"(v / (2.34794 - sin(m_0))) + (m_0 * 0.8583869)"
11,0.011154116,"(v * (0.46810055 + (m_0 * 0.17919634))) + (m_0 * 0.8583431)"
13,0.011153978,"((v * ((m_0 * 0.17919634) + 0.46810055)) * 0.99967223) + (m_0 * 0.8583431)"
14,0.008041876,"(m_0 / 1.1687561) + ((v / (2.3450937 - sin(m_0))) - (c * 0.071863264))"
15,0.0051714755,"(m_0 / 1.1667254) + (((m_0 * 0.17203304) + 0.46498463) * (v - (c / 6.3601823)))"
19,0.0030252384,"(((v - (c / 6.62854)) * (((c - (m_0 * 3.590532)) * -0.056494843) + 0.5373773)) + m_0) / 1.1665034"
22,0.0010733498,"m_0 + (0.36962003 + ((((exp(v - c) * -0.06846308) + (v / -1.0360509)) - -1.0483403) * ((m_0 * -0.1618047) - 0.4220702)))"
23,0.0004746774,"(((exp(sin(v) - c) * -0.096784525) + ((v * -0.97138435) - -1.0579944)) * ((m_0 * -0.16520801) - 0.42674866)) + (m_0 + 0.36566746)"
24,0.0002794724,"(((-0.16600841 * m_0) - 0.4317286) * (((exp((v * 0.6321579) - c) * -0.10948468) - -1.0671791) + (v * -0.95857656))) + (m_0 + 0.37009767)"
26,7.758014e-5,"(((((exp(((c + c) - v) * -0.6615975) * -0.059719533) + (v * -0.93513626)) - -0.9709589) * ((m_0 * -0.17442432) - 0.45358282)) + m_0) - -0.36876643"
30,5.2665157e-5,"(m_0 + (((v * -1.1252025) + ((exp(((c - v) * -0.66207945) - c) * -0.038537633) - ((c * -0.020586912) + -1.1147639))) * ((m_0 * -0.1478399) - 0.3846287))) - -0.37122992"
32,3.2901447e-5,"m_0 + ((((m_0 * -0.14733568) - 0.3825878) * (((exp(((c - v) * -0.61307704) - c) * -0.04814364) + (v * -1.1261232)) - ((c * (c * -0.021770058)) + -1.1122764))) - -0.36926743)"
33,3.1267362e-5,"(m_0 + (((m_0 * -0.1471633) - 0.383491) * (((v * -1.1239607) - (((c * sin(c)) * -0.033348773) + -1.111978)) + (exp(((c - v) * -0.607256) - c) * -0.049047712)))) - -0.370278"
34,3.122311e-5,"m_0 + ((((m_0 * -0.1471633) - 0.383491) * (((v * -1.1239607) - ((c * (sin(c) * -0.033348773)) + -1.111978)) + (exp(((c - v) * -0.607256) - c) * sin(-0.049047712)))) - -0.370278)"
35,2.8691333e-5,"((((m_0 * -0.14664227) - 0.38150737) * (((v * -1.1301303) + (exp(((c - v) * -0.6154952) - c) * -0.04757988)) - ((sin(c + 0.32299116) * (c * -0.03061809)) + -1.107546))) + m_0) - -0.3667471"
37,2.7567778e-5,"m_0 + ((((m_0 * -0.1449686) - 0.37631336) * ((((c * 0.032467183) * sin(c + 0.45705485)) - -1.1242906) + ((v * -1.1454515) + (exp((((c - v) * -0.6181041) + -1.0143391) - c) * -0.13185823)))) - -0.3673626)"
38,2.7469952e-5,"((((exp(((c - v) * -0.59656143) + (-1.008718 - c)) * -0.13540484) + ((((c * 0.0068993764) + -1.1232271) * v) - (((c * c) * -0.020342773) + -1.1095463))) * ((m_0 * -0.1475914) - 0.384339)) - -0.36922166) + m_0"
39,2.5060714e-5,"((((exp(((c - v) * -0.6008682) + (-1.0089524 - c)) * -0.13416639) - ((c * (c * -0.019582774)) + -1.1053432)) + (v * ((exp(c) * 0.0049330117) + -1.1272863))) * ((m_0 * -0.14846277) - 0.3854196)) + (m_0 - -0.36897242)"
40,2.1274474e-5,"((((m_0 * -0.14837915) - 0.38596246) * ((exp((-1.008718 - c) + (-0.58432865 * (c - v))) * -0.13879682) + ((v * (((c - v) * 0.0072377515) + -1.1196122)) - ((c * (c * -0.019732071)) + -1.1127356)))) + m_0) - -0.36895704"
