Complexity,Loss,Equation
1,0.9999999,"-9.221183e-6"
2,0.99856675,"sin(Int_0)"
3,0.860287,"Int_0 * 0.37399736"
5,0.81151634,"(theta - Int_0) * -0.3060985"
6,0.76572096,"sin(theta + -8.145057) + 0.5569698"
8,0.68894416,"(theta - Int_0) * (-0.15054111 / exp(theta))"
9,0.64095956,"((theta - Int_0) / (theta + 1.8710247)) * -0.22515921"
11,0.60708886,"(Int_0 + ((theta * (theta + -0.55409116)) + -0.99791616)) * 0.42449912"
13,0.55282915,"((1.203971 - (theta * theta)) - Int_0) * (-0.5686184 / (theta + 2.142038))"
15,0.5109598,"(((sqrt(exp(n)) - (theta * theta)) - Int_0) * -0.539855) / (theta + 2.142038)"
17,0.5076885,"((((sqrt(exp(n)) - (theta * theta)) - Int_0) * -0.539855) / (theta + 2.142038)) - 0.051119003"
18,0.49981064,"(((1.1054899 - (theta * theta)) - (Int_0 + sin(theta * n))) / (theta + 2.20703)) * -0.5523584"
20,0.43198448,"((1.3390939 - (theta * theta)) - (sin((n + -0.6138399) * theta) + Int_0)) * (-0.5686184 / (theta + 2.1102352))"
21,0.43054634,"(((1.384022 - (theta * theta)) - (sin(Int_0) + sin((-0.6641989 + n) * theta))) / (2.1447394 + theta)) * -0.6641989"
22,0.42877063,"(((1.384022 - (theta * theta)) - (sin(((theta * 0.39029732) + n) * theta) + Int_0)) / (theta + 2.142038)) * -0.5686184"
23,0.42600414,"(((1.384022 - (theta * theta)) - (sin(Int_0) + sin(((theta * 0.39029732) + n) * theta))) / (theta + 2.1447394)) * -0.6641989"
24,0.4207543,"(-0.69721276 * ((1.33749 - (theta * theta)) - (sin((((theta + -0.69721276) + theta) + n) + n) + Int_0))) / (2.1288078 + theta)"
25,0.3989999,"(((1.33749 - (theta * theta)) - (sin(((theta + -0.69721276) + n) + (theta + n)) + sin(Int_0))) / (theta + 2.1288078)) * -0.69721276"
27,0.39792883,"((((1.2738205 - (theta * theta)) - (sin(Int_0) + sin((n + -0.69721276) + ((n + theta) + theta)))) * -0.6344347) / (theta + 2.103913)) / 1.0402809"
29,0.39764574,"(((1.2738205 - (theta * theta)) - (sin(Int_0) + sin((theta + (n + (n + theta))) + -0.69721276))) / (((theta + 2.103913) / 1.0402809) - -0.10636078)) * -0.69721276"
31,0.39731893,"(-0.69721276 * (((1.2738205 - (theta * theta)) - (sin(Int_0) + sin(theta + (((n + theta) + n) + -0.69721276)))) / ((theta + 2.103913) / (1.0402809 - -0.10636078)))) * 0.80023354"
36,0.39673182,"-0.69721276 * (0.80023354 * ((((1.2738205 - (theta * theta)) - (sin(Int_0) + sin(theta + ((n + theta) + (n + -0.69721276))))) / ((theta + 2.103913) / 1.0402809)) - (-0.10636078 / exp(0.60485315 + Int_0))))"
