Complexity,Loss,Equation
1,0.91624165,"v"
2,0.75504476,"sin(v)"
3,0.70636696,"v * 0.5419445"
4,0.59720105,"sin(q + v)"
5,0.41968375,"(q + v) * 0.53720343"
7,0.13392898,"((r + v) + q) * 0.5361985"
10,0.03682325,"exp(((r + q) + v) * 0.4066405) + -1.2758192"
12,0.025930144,"exp(((v + q) + (r + 1.3919439)) * 0.30921948) + -1.7729512"
14,0.025915798,"(exp(((r + q) + (v + 1.3919439)) * 0.30921948) + -1.7729512) * 1.0042022"
17,0.012932817,"((q + (((v + r) * (q - -2.2240698)) + q)) + (v * r)) * 0.24243002"
18,0.011541135,"((q + ((r * v) + ((sin(q) - -2.0570798) * (v + r)))) + q) * 0.26197165"
19,0.006250459,"((q * (v + r)) + ((r * v) + (((v + r) + q) * 2.606155))) * 0.2063228"
21,0.0062478986,"(((v + r) * q) + ((((q + v) + r) * 2.601151) + ((r + 0.00951358) * v))) * 0.20645113"
23,0.0015911314,"((((v + r) + q) * 2.785538) + ((((sqrt(exp(v)) * r) + v) * q) + (v * r))) * 0.19286864"
24,0.00018737582,"(((q * ((r * log(v + 2.9121041)) + v)) + ((v + (r + q)) * 2.597087)) + (r * v)) * 0.2069626"
25,4.0873288e-6,"(((((((v * 0.38393918) + 0.9960575) * r) + v) * q) + (r * v)) + ((r + (q + v)) * 2.598798)) * 0.20688151"
27,1.4341889e-6,"(((r + (q + v)) * 2.5958118) + ((q * ((r * ((v * 0.3837576) + 0.9962586)) + v)) + (v * (r + 0.009709905)))) * 0.20686792"
29,7.303594e-8,"((((((r * ((v * 0.38370085) + 0.99624825)) + v) * q) + ((r - -0.009630152) * v)) + ((q + (v + r)) * 2.5958595)) + -0.0058009964) * 0.20685922"
31,7.119081e-8,"((((((v + q) + r) * 2.595791) + (r * v)) - ((0.58185506 - v) * 0.009715897)) + ((v + (r * ((v * 0.38378003) + 0.9962502))) * q)) * 0.20686607"
32,7.119025e-8,"((q * ((r * ((v * 0.38378003) + 0.9962502)) + v)) + ((((r + (v + q)) * 2.595791) + (r * v)) - sin((0.58185506 - v) * 0.00971605))) * 0.20686607"
33,1.2358449e-14,"((((v * r) - (0.0056426725 - (v * 0.010512939))) + (((r * ((v * 0.38366672) + 0.9959664)) + v) * (q + -0.0017074975))) + ((v + (q + r)) * 2.5959156)) * 0.20692693"
