Complexity,Loss,Equation
1,1.0,"0.0"
2,0.990531,"sin(I_0)"
3,0.85601324,"I_0 * 0.3791555"
5,0.72289026,"(I_0 - kb) * 0.3718432"
7,0.5901212,"(T + (kb - I_0)) * -0.36866605"
9,0.47444624,"(T + (kb - (q + I_0))) * -0.3611987"
11,0.3592613,"((T - I_0) - (Volt + (q - kb))) * -0.3601453"
15,0.29591075,"(((kb + T) - I_0) - (q + Volt)) * ((q * -0.094894946) + -0.38353378)"
16,0.2940649,"((T - I_0) - ((Volt + q) - kb)) * sin((-0.12977521 * q) + -0.38554323)"
17,0.23668575,"-0.13504586 - ((((q + I_0) * -1.2047418) - (Volt - T)) / ((kb + T) + 3.9857945))"
19,0.16255976,"-0.15842338 - ((((q + (I_0 - kb)) * -1.0891148) - (Volt - T)) / ((T + 4.1636453) + kb))"
20,0.14429536,"-0.13504586 - (((((q - sin(kb)) + I_0) * -1.2047418) - (Volt - T)) / ((kb + T) + 3.9857945))"
22,0.14129068,"((-0.13504586 - ((((I_0 + q) - sin(kb)) * -1.2047418) - (Volt - T))) / ((kb + T) + 3.9857945)) - 0.12455418"
23,0.13198705,"-0.19182286 - ((((-2.5448174 - Volt) * (I_0 + (q - kb))) - (Volt - T)) / ((T + (kb + 4.1326995)) * 2.051932))"
25,0.08085518,"(-1.8522985 - (((-2.782421 - Volt) * ((I_0 + q) - kb)) - (2.2217724 * (Volt - T)))) / (((kb + T) + 4.052319) * 2.2518017)"
29,0.078073345,"(-2.6180446 - (((q + (I_0 - kb)) * (-2.8868175 - (Volt - kb))) - ((Volt - T) * 3.0605426))) / ((1.9377438 * (T + 4.8110538)) - (Volt - kb))"
31,0.054605737,"((((I_0 * q) - 1.7497195) - ((((I_0 - kb) + q) * (-2.6373758 - Volt)) - ((Volt - T) * 2.352732))) / ((T + (kb + 4.0504303)) * 2.1645832)) - -0.03217569"
32,0.052410174,"((((I_0 * q) - kb) - 1.7497195) - ((((I_0 - sin(kb)) + q) * (-2.6373758 - Volt)) - ((Volt - T) * 2.352732))) / (((kb + T) + 4.0504303) * 2.1383903)"
34,0.051588703,"((((I_0 * q) - -0.4149111) - 1.7497195) - (((-2.6373758 - Volt) * ((I_0 - sin(kb)) + q)) - ((Volt - T) * 2.352732))) / (((T + (kb + 4.0504303)) * 2.1645832) - 0.02619301)"
