Complexity,Loss,Equation
1,0.92067206,"T"
2,0.7580641,"sin(kb)"
3,0.7087628,"T * 0.5394961"
4,0.5978517,"sin(kb + T)"
5,0.4199777,"(mob + T) * 0.5378438"
7,0.1341841,"((kb + T) + mob) * 0.53547984"
9,0.13418318,"((mob + T) * 0.5359946) + (kb * 0.5342565)"
10,0.036714513,"exp((kb + (T + mob)) * 0.4063055) + -1.2772588"
12,0.026022604,"(exp(((kb + T) + mob) * 0.3106543) * 1.5277851) + -1.7643982"
14,0.026020756,"((exp((kb + (T + mob)) * 0.31034642) / 0.70732653) + -1.632444) * 1.0833782"
17,0.021636581,"((mob + ((T + kb) * exp((mob + sin(kb)) * 0.35782644))) * 0.48624754) - 0.1386702"
18,0.001888138,"(kb * 0.53609675) + (((kb * 0.2009773) + 0.521649) * ((exp(T * 0.35476252) * mob) + T))"
19,3.3863685e-6,"(kb * 0.5360967) + (((kb * 0.20608824) + 0.5359946) * ((mob * ((T * 0.38558593) + 1.00302)) + T))"
21,4.9749523e-15,"(kb * 0.5368043) + ((((((T * 0.3855855) + 1.0030202) * mob) + -0.0034332469) + T) * ((kb * 0.20608872) + 0.5359946))"
23,4.4534134e-15,"((((kb * 0.20608872) + 0.5359946) * ((T - -0.009147875) + (mob * (1.0030202 + (0.3855855 * T))))) + (0.5342115 * kb)) + -0.0067434227"
25,4.4248506e-15,"(kb * 0.5342115) + (((0.5359946 + (kb * 0.20608872)) * ((T - -0.009147875) + ((T * (mob * 0.3855855)) + (mob * 1.0030202)))) + -0.0067434227)"
