Complexity,Loss,Equation
1,0.9999999,"-9.929684e-5"
2,0.88367957,"sin(G)"
3,0.79517365,"G * 0.4524851"
4,0.7483137,"sin(G + m2)"
5,0.59599614,"0.4487448 * (m1 + G)"
7,0.3996445,"((m1 + m2) + G) * 0.4458107"
9,0.38230482,"(m1 + (m2 + (G - y1))) * 0.39140755"
10,0.3571078,"((G + m2) + (m1 - sin(z1))) * 0.4246932"
11,0.34720543,"((m1 + (m2 + G)) - (y1 * 0.51252794)) * 0.44617712"
12,0.32770213,"((m1 + (m2 + G)) + sin(z2 - z1)) * 0.43748614"
13,0.2944214,"((G + (m1 + m2)) - ((y1 + z1) * 0.51480454)) * 0.44617712"
15,0.24235852,"((m2 + G) + ((((z2 - z1) - y1) * 0.5158784) + m1)) * 0.44617712"
17,0.19110097,"((G + (((z2 - z1) - (y1 + x1)) * 0.5128765)) + (m1 + m2)) * 0.44710246"
19,0.1395303,"((G + (((z2 - z1) + (y2 - (x1 + y1))) * 0.51238215)) + (m2 + m1)) * 0.44710246"
21,0.08814236,"(m2 + (G + ((((y2 + x2) + ((z2 - z1) - (y1 + x1))) * 0.51030946) + m1))) * 0.44617712"
23,0.088140585,"(((((((z2 + x2) + y2) - (x1 + y1)) - z1) * 0.512553) + (m2 + m1)) + G) * (0.48586696 / 1.0896025)"
25,0.07014157,"((G * 0.05775838) + 0.4449235) * (((G + m1) + ((((x2 + z2) + (y2 - z1)) - (x1 + y1)) * 0.5171981)) + m2)"
26,0.061270483,"(G + (exp(G * 0.19531433) * (((((z2 + ((x2 - z1) + y2)) - (y1 + x1)) * 0.50979555) + m1) + m2))) * 0.44030306"
28,0.05040086,"(G + (m2 + ((m1 + ((((x2 + (y2 - (y1 + x1))) + z2) - z1) * 0.49154073)) * exp((G + m2) * 0.19717577)))) * 0.44342175"
30,0.04514136,"(G + ((exp((G + (m2 + z2)) * 0.1397828) * (m1 + (((((z2 + x2) - z1) + y2) - (y1 + x1)) * 0.52211285))) + m2)) * 0.44125968"
31,0.0427314,"0.43868703 * ((G + (((0.50979555 * (((z2 + (x2 - z1)) + y2) - (y1 + x1))) + m1) * exp((sin(x2) + (m2 + G)) * 0.19531433))) + m2)"
33,0.03840384,"((((G + m2) + (((z2 + ((y2 - (y1 + x1)) + x2)) - z1) * 0.5242596)) + m1) * (((m1 + ((z2 + G) + m2)) * 0.04153136) + 0.4449125)) + -0.14387283"
34,0.037701398,"(((m1 + ((y2 + ((z2 - (y1 + x1)) + (x2 - z1))) * 0.5383)) + (G + m2)) * (exp((z2 + (m2 + (G + m1))) * 0.041166134) + -0.56998676)) + -0.14657797"
35,0.033120595,"((((y2 + (m2 + ((m1 + G) + z2))) * 0.038321733) + 0.44374555) * ((m1 + (m2 + G)) + ((y2 + (((x2 - z1) + z2) - (y1 + x1))) * 0.52511317))) + -0.15557095"
36,0.03309142,"((m2 + ((G + m1) + (((y2 + ((x2 - z1) - (y1 + x1))) + z2) * 0.52511317))) * ((((((m1 + m2) + z2) + G) + sin(y2)) * 0.0407325) + 0.4430501)) + -0.15929493"
37,0.028155768,"((((y1 - (m1 + (m2 + (z2 + (y2 + G))))) * -0.03781531) + 0.4451268) * (m2 + (G + (m1 + ((((z2 - (x1 + y1)) + (x2 + y2)) - z1) * 0.51906914))))) + -0.1726093"
39,0.023536937,"(m2 + ((((((((x2 - z1) + y2) + z2) - (y1 + x1)) * 0.5236686) - 0.38337928) + G) + m1)) * ((((y1 - (((G + m2) + z2) + (m1 + x2))) + z1) * -0.034715) + 0.45839724)"
