Complexity,Loss,Equation
1,0.9999999,"1.1824162e-5"
3,0.46972823,"r / -1.3732965"
5,0.33129272,"r / (-2.3236685 - r)"
6,0.25120324,"log(1.4355105 / (r + 1.7919159))"
7,0.15626739,"(Pwr - r) / (r + 2.3879166)"
8,0.12932771,"(sin(Pwr) - r) / (r + 2.3083732)"
9,0.04533216,"(sqrt(exp(Pwr)) / (r + 1.983303)) + -0.8777826"
10,0.017452955,"(sqrt(Pwr + 1.8367705) / (r + 1.9913949)) + -0.99632776"
11,0.0062553682,"((-3.1222653 - Pwr) * (-0.5148567 / (r + 2.0666697))) + -1.1297233"
12,0.0059810393,"(((Pwr * 0.44169104) - sin(r)) / (r + 1.9824538)) + -0.3774361"
13,0.0012226765,"(((-0.669027 / (r + 2.1036863)) - -0.12741019) * (-2.609986 - Pwr)) + -0.84478104"
15,6.1667095e-7,"((((-2.5968544 - Pwr) / (r + 2.742335)) / (r + 2.485683)) * -1.240263) + -0.84978366"
