Complexity,Loss,Equation
1,0.119403385,"omega_0"
3,0.11583912,"omega_0 * 0.9403725"
5,0.057139643,"omega_0 + (c * -0.24993597)"
7,0.04254806,"omega_0 + (-0.19437826 * (c - v))"
8,0.038526177,"omega_0 + ((c - sin(v)) * -0.22934486)"
9,0.037020836,"((c * -0.245851) + omega_0) + (v * 0.15479498)"
10,0.034985032,"(omega_0 + ((c - sin(v)) * -0.24346364)) / 1.0615613"
11,0.028040905,"(omega_0 - 0.2205222) + (exp(sin(v) - c) * 0.105441086)"
12,0.020608595,"(exp((v * 0.4152824) - c) * 0.16848633) + (omega_0 - 0.28873196)"
13,0.020599086,"(omega_0 + (exp(sin(v * 0.4282532) - c) * 0.16848633)) - 0.294557"
14,0.017137002,"(omega_0 * 0.94616324) + ((exp((v * 0.4282532) - c) * 0.16848633) - 0.294557)"
15,0.012373084,"omega_0 - ((exp(((omega_0 + v) * 0.37801757) - c) - exp(omega_0)) * -0.16383766)"
16,0.0029505007,"-0.30098394 + (omega_0 - ((omega_0 - exp(((v + omega_0) * 0.37617993) - c)) * 0.16426294))"
18,0.0029427414,"(-0.30098394 + (omega_0 - ((omega_0 - exp((0.37617993 * (v + omega_0)) - c)) * 0.16426294))) * 0.9989741"
20,0.0016722512,"(-0.28753152 - (((omega_0 + (v * -0.24938954)) - exp(((omega_0 + v) * 0.35369197) - c)) * 0.16263336)) + omega_0"
22,0.0016505269,"(-0.19875145 - (((omega_0 + 0.5795604) - (exp(((omega_0 + v) * 0.35429168) - c) - (v * -0.2422582))) * 0.16452348)) + omega_0"
23,0.00162091,"omega_0 + (-0.30150285 - ((omega_0 + ((sin(v - -0.35759726) * -0.3457373) - exp(((v + omega_0) * 0.35299048) - c))) * 0.16374479))"
25,0.0015242136,"omega_0 + (-0.31357428 - ((omega_0 + (((v - sin(-1.3045343 + omega_0)) * -0.22153898) - exp(((omega_0 + v) * 0.3636702) - c))) * 0.1599009))"
26,0.0012336753,"(omega_0 - ((omega_0 + ((0.7399022 - exp(((v + omega_0) * 0.34364542) - c)) - (v * ((omega_0 + 2.0901484) * 0.124468565)))) * 0.16476849)) + -0.17158306"
27,0.0012086135,"(omega_0 - (((omega_0 - (exp(sin((v + omega_0) * 0.4031408) - c) - (exp(sin(omega_0)) * (v * -0.19873737)))) + 0.66154426) * 0.16344611)) + -0.18730587"
28,0.0011862128,"(-0.17372419 - (0.16305459 * (omega_0 + (0.7408581 - (exp(sin(0.42783767 * (v + omega_0)) - c) - (v * ((exp(omega_0) + c) * -0.099936254))))))) + omega_0"
29,0.0011157466,"(-0.17372419 - (((omega_0 + 0.7408581) - (exp(sin((omega_0 + v) * 0.42783767) - c) - (v * (((omega_0 + c) * -0.09976999) + -0.21425195)))) * 0.16305459)) + omega_0"
30,0.001040215,"(-0.16522075 * (omega_0 + (0.5356418 - (exp(sin((v + omega_0) * 0.41817912) - c) - (((c + (0.96582395 + exp(omega_0))) * v) * -0.0949911))))) + (omega_0 + -0.20851526)"
31,0.0010246029,"(-0.17763773 - (((omega_0 + 0.72072524) - (exp(sin((v + omega_0) * 0.41354343) - c) - ((v * ((exp(omega_0) + 0.98122627) + sin(c))) * -0.09519011))) * 0.16410446)) + omega_0"
33,0.0010234421,"omega_0 + (-0.17763773 - (((omega_0 + 0.72072524) - (exp(sin((omega_0 + v) * 0.41354343) - c) - (v * ((sin(c - -0.07653141) + (exp(omega_0) + 0.9411145)) * -0.09519011)))) * 0.16410446))"
34,0.0009847687,"(-0.17763773 - ((omega_0 + (0.72072524 - (exp(sin((v + omega_0) * 0.41354343) - c) - (((v * ((c + 0.98122627) + exp(omega_0))) + sin(exp(omega_0))) * -0.09519011)))) * 0.16410446)) + omega_0"
36,0.0008948535,"(-0.17763773 - (((omega_0 + 0.72072524) - (exp(sin((v + omega_0) * 0.41354343) - c) - (((v * ((c + 0.98122627) + exp(omega_0))) + sin(omega_0 + exp(c))) * -0.09519011))) * 0.16410446)) + omega_0"
40,0.00089336303,"omega_0 + (-0.17763773 - (((0.72072524 + omega_0) - (exp(sin((v + omega_0) * 0.41354343) - c) - ((sin((c - -2.106287) + (omega_0 * exp(0.33357027))) + (v * (exp(sin(c)) + exp(omega_0)))) * -0.09519011))) * 0.16410446))"
