Complexity,Loss,Equation
1,0.9999999,"1.7075288e-5"
3,0.34089452,"-0.8117447 * sigma"
6,0.3227586,"exp(sigma * -0.683188) - 1.2321409"
7,0.2439814,"((theta1 * 0.36311093) * theta) - sigma"
8,0.23236781,"(theta1 * (theta * 0.36311093)) - sin(sigma)"
9,0.16440758,"((theta * theta1) / (sigma + 2.611047)) - sigma"
10,0.147957,"(((theta1 / exp(sigma)) * 0.2231707) * theta) - sigma"
11,0.12069276,"(((theta * theta1) / (sigma + 2.3511732)) - sigma) * 0.79695725"
12,0.11271672,"(theta1 * ((0.2231707 / exp(sigma)) * theta)) - (sigma * 0.81159854)"
13,0.078693956,"(sin((theta + 1.5648597) - theta1) / (sigma + 2.1264744)) - sin(sigma)"
14,0.06527748,"((sin((theta - theta1) + 1.5648597) / (sigma + 1.9965503)) - sigma) * 0.6785678"
15,0.02109271,"(sin(((theta1 + -2.7629082) - theta) * -0.56798613) / exp(sigma * 0.8474075)) - 1.0026735"
16,0.018971734,"((sin((theta + 1.5584838) - theta1) / (sigma + 2.0794394)) + -0.2258422) - (sigma * 0.6696794)"
17,0.0029751738,"(((sin(((theta - theta1) * 0.8173113) + -4.7177453) / exp(sigma)) + -0.7702771) - sigma) * 0.49674866"
19,0.0021437542,"((sin(((theta - theta1) * -0.77525085) + 1.5733777) / exp(sigma + 0.623534)) + -0.44573566) - (sigma * 0.43565995)"
20,0.0018233793,"((sin(((theta - theta1) * 0.7665933) + 1.5700395) / exp(sigma + 0.61103755)) - sin(sigma * 0.45232698)) + -0.45771736"
22,0.0016202372,"((sin(((theta - theta1) * 0.7533413) + 1.5673866) / exp((sigma + 0.5557432) / 1.0550424)) + -0.4864373) - sin(sigma * 0.43736455)"
24,0.0016129361,"(-0.48599282 - sin(sigma * 0.4427429)) + (sin((theta * -0.75609946) + ((theta1 + 2.0761862) * 0.7561466)) / exp((sigma * 0.9443462) + 0.52412874))"
26,0.0015359683,"((sin((theta * -0.75203085) + ((theta1 + 2.1131527) * 0.74225307)) / (exp((sigma * 0.87986714) + 0.5412022) - 0.055263244)) + -0.50358593) - sin(sigma * 0.43974096)"
28,0.0012532057,"((((sin((theta1 * 0.77757466) + ((theta * -0.77806383) + 1.5746132)) / exp(sigma + -0.12738337)) - sigma) * 0.45207468) + -0.3950227) - (0.018185364 / exp(theta1 * theta))"
29,0.0012141091,"(-0.41607824 - (0.009407516 / exp((theta * theta1) - sin(sigma)))) + (((sin(((theta - theta1) * 0.77642614) + 1.5700395) / exp(sigma + -0.20469843)) - sigma) * 0.42719355)"
31,0.0010540499,"(-0.41607824 - (0.009407516 / exp((theta * theta1) - sin(sigma + 0.539181)))) + (((sin(((theta - theta1) * 0.77642614) + 1.5700395) / exp(sigma + -0.20469843)) - sigma) * 0.42719355)"
33,0.0010282171,"(-0.41607824 - (0.009407516 / exp((theta * theta1) - sin(0.539181 + sigma)))) + (0.42719355 * ((sin(((theta1 - theta) * 0.77642614) + 1.5700395) / exp(sigma + -0.20469843)) - (sigma - 0.008649829)))"
35,0.0010116409,"(((sin(((theta1 + 2.027709) * 0.77499336) + (theta * -0.77158713)) / exp(sigma + -0.2178779)) - sigma) * 0.4272607) + (-0.42667013 - ((0.008615371 / exp((theta * theta1) - sin(sigma + sigma))) / 0.8644305))"
37,0.0010001571,"(0.002560392 + (-0.42667013 - ((0.008615371 / exp((theta1 * theta) - sin(sigma + sigma))) * 1.1575587))) + (((sin(((theta1 + 2.027709) * 0.77499336) + (theta * -0.77158713)) / exp(-0.2178779 + sigma)) - sigma) * 0.4272607)"
