Complexity,Loss,Equation
1,0.37538308,"x"
2,0.3595512,"sin(x)"
3,0.34015498,"x / 1.2311715"
4,0.2352969,"x + sin(k_spring)"
5,0.15485281,"x + (k_spring / 2.129901)"
6,0.13820091,"(x + sin(k_spring)) * 0.74317324"
7,0.0649412,"x + (k_spring / (2.4964726 - x))"
8,0.05007675,"(k_spring / (2.4964726 - x)) + sin(x)"
9,0.03095092,"(x * 0.8148715) + (k_spring / (2.448078 - x))"
11,0.022026926,"((k_spring / exp(0.8239575 - sin(x))) + x) * 0.8239575"
12,0.0201747,"(x + (k_spring / (0.4685596 + exp(0.4685596 - x)))) * 0.83042794"
13,0.0142386975,"((x + 1.8308016) * (((k_spring + x) - -1.3472713) * 0.25227594)) + -0.8803886"
14,0.00602868,"((((k_spring - -1.4607044) * (x + 1.6321996)) + exp(x)) * 0.28966781) + -1.1495001"
15,2.0489808e-6,"((((x * 0.059928846) - -0.17291358) * (k_spring - -2.593572)) * (x + 2.3510523)) + -1.2081913"
17,2.0369732e-6,"((k_spring - -2.593572) * ((2.3510523 + x) * ((x * 0.059928846) - -0.17291358))) + (-1.2081913 - 0.00019018303)"
19,8.989021e-12,"(((x - ((x * -0.38492945) * k_spring)) * (x + 5.19575)) / 6.3859315) - ((k_spring * -0.40680513) + 0.15512379)"
21,4.2556587e-15,"((k_spring * 0.40680492) + -0.15512657) + (x * (((((x * 0.06027841) + 0.3131872) * k_spring) + (x * 0.15659675)) - -0.8136261))"
