Complexity,Loss,Equation
1,1.0,"8.613978e-5"
3,0.34089732,"sigma * -0.81017333"
5,0.34089455,"(sigma * 0.18836956) - sigma"
6,0.32623553,"exp(sigma * -0.6411109) - 1.246672"
7,0.24398156,"((theta1 * theta) * 0.36355257) - sigma"
8,0.23236813,"((theta * 0.36355257) * theta1) - sin(sigma)"
9,0.20851195,"(theta * (0.36355257 * theta1)) - (sigma / 1.2352204)"
10,0.14795701,"((theta1 * 0.22320238) * (theta / exp(sigma))) - sigma"
11,0.13676117,"((theta * (theta1 * 0.22320276)) / exp(sigma)) - sin(sigma)"
12,0.112751186,"(sigma * -0.80884326) - ((theta1 * theta) * (-0.22084759 / exp(sigma)))"
13,0.11216184,"(sin(theta * (theta1 * 0.23704417)) / exp(sigma)) - (sigma * 0.82038456)"
14,0.07407275,"(exp(-1.0648113 - sigma) * sin((theta + 1.5576943) - theta1)) - sin(sigma)"
15,0.03980936,"(exp(-0.86666125 - sigma) * (sin((theta1 - theta) + 1.548698) - -0.94861555)) + -0.8376043"
16,0.023105307,"(exp(-0.9249887 - sigma) * sin((theta + 1.5717837) - theta1)) - sin(sigma - -0.35163835)"
17,0.015318957,"(exp(-0.913003 - sigma) * sin(theta1 + (1.5720811 - theta))) - ((sigma - -0.31936607) * 0.6466832)"
18,0.011421241,"(sin((theta1 + 1.5624263) - theta) * exp(-0.87359446 - sigma)) - sin((sigma * 0.7633852) - -0.2929691)"
19,0.0055518467,"(exp(-0.63448644 - sigma) * sin(((1.9360172 - theta) + theta1) * 0.8074114)) - ((sigma - -0.78385437) * 0.4660226)"
21,0.0022038412,"((exp(-1.1532145 - sigma) * sin((theta1 + (2.0191905 - theta)) * 0.77734125)) - ((sigma - -1.0252417) * 0.25397927)) / 0.5905265"
23,0.002183788,"(((sin((theta + (2.0179288 - theta1)) * 0.7796443) * exp(-1.1190488 - sigma)) - ((sigma - -1.0218912) * 0.2681235)) / 0.61357063) - -0.00987222"
