Complexity,Loss,Equation
1,0.8613498,"d"
2,0.7144859,"sin(d)"
3,0.6758689,"d * 0.5692498"
5,0.55011904,"(d - h) * 0.47374836"
6,0.5440444,"(d - sin(h)) * 0.5421178"
7,0.45802277,"((E_n + d) - h) * 0.4252596"
8,0.4464943,"(sin(E_n) + (d - h)) * 0.46996796"
9,0.36049026,"(E_n + ((k + d) - h)) * 0.4002079"
10,0.2948999,"exp((d + (E_n - h)) * 0.38275343) + -1.2444197"
11,0.21822463,"(((k + E_n) + d) - h) / (2.9114804 - d)"
12,0.11258242,"exp(((E_n + (k + d)) - h) * 0.35362324) + -1.2797071"
14,0.08873272,"(exp(d + (((E_n + k) - h) * 0.45613164)) * 0.29901153) + -0.6396678"
15,0.06290304,"(exp(0.4873199 * d) * exp(((E_n - h) + k) * 0.30743942)) + -1.2936095"
16,0.051461108,"(exp(sin(d)) * exp(((k + (E_n - h)) - 1.6187958) * 0.41569507)) + -0.8605376"
17,0.039701626,"(exp(((E_n + k) - h) * 0.41464517) * (exp(d * 0.42285657) - 0.42725673)) + -0.8534514"
18,0.039455637,"((exp(sin(d * 0.44678625)) - 0.42725673) * exp((E_n + (k - h)) * 0.41464517)) + -0.8534514"
19,0.02535163,"-0.82389814 + (exp(sin(d) + (h / -1.8965883)) * (((E_n + 2.5579977) * 0.08380141) * (k + 2.5998175)))"
20,0.022300486,"((((k + 2.5913944) * exp((d / 1.51661) + (h / -1.9977665))) * (E_n + 2.5913944)) * 0.093365364) + -0.87631327"
22,0.01301109,"(0.03350028 * ((exp(h / -1.015055) + 1.3281537) * (exp(sin(d)) * ((2.6260102 + k) * (E_n + 2.5840986))))) + -0.84779036"
23,0.008982935,"-0.9186532 + ((2.73066 + k) * ((exp(d * 0.6433575) * (exp(h * -1.0014827) + 1.5359281)) * (0.032407586 * (2.73066 + E_n))))"
24,0.006979212,"((exp(sin(d * 0.7853576)) * ((1.533485 + exp(h * -1.0014827)) * (E_n + 2.73066))) * ((k + 2.73066) * 0.032407586)) + -0.9186532"
25,0.0011188819,"((((exp(d * 0.3773237) + -0.48745206) * ((E_n + 2.604909) * (exp(h * -1.0261445) + 1.5076007))) * (k + 2.5760992)) * 0.06877941) + -0.8430211"
26,0.0009921272,"((E_n + 2.6237082) * (((exp(sin(d * 0.44253877)) + -0.43692297) * ((k + 2.5865653) * (exp(h * -1.0302656) + 1.5056422))) * 0.061177403)) + -0.84641397"
28,0.00091177307,"(((((d * (d * 0.19247805)) + 1.2921082) + d) * ((k + 2.6125052) * 0.027106777)) * ((E_n + 2.5836623) * (exp(h * -1.025665) + 1.4950082))) + -0.84377044"
30,0.00010962902,"(((exp(h * -1.4502455) + 5.622168) - h) * ((k + 2.595379) * (((E_n + 2.595379) * ((d + 1.2984089) + (d * (d * 0.19268863)))) * 0.010477908))) + -0.8484124"
32,9.303761e-5,"((((E_n + 2.5928113) * (((d * d) * 0.19277737) + (1.2973409 + d))) * ((k + 2.601501) * (((h * -1.1195146) + 6.016942) + exp(h * -1.4747757)))) * 0.009893466) + -0.84707123"
37,6.905332e-5,"(((((d * d) * 0.19362421) + 1.2969891) + d) * ((k + 2.6109955) * (((sin(h * -0.41905534) + ((h * (exp(h / -0.8452736) * -0.19928482)) + 1.7064006)) * (E_n + 2.5985727)) * 0.040815905))) + -0.84883904"
39,6.844803e-5,"((E_n + 2.5985727) * ((((((exp(h / -0.8452736) * (h * -0.19922371)) + 1.7073164) + sin(h * -0.41905534)) * (k + 2.6109955)) - 0.008547285) * ((((d * (d * 0.19362421)) + d) + 1.2969891) * 0.040815905))) + -0.8480021"
