Complexity,Loss,Equation
1,0.62324125,"x"
2,0.5390649,"sin(x)"
3,0.52613384,"x * 0.68835086"
5,0.43935812,"(x + m) * 0.5306832"
6,0.40160838,"sin(x) + (m * 0.37065175)"
7,0.33930042,"((m + omega) + x) * 0.4697968"
8,0.28052387,"sin(x) - ((omega_0 + m) * -0.36056226)"
9,0.23032685,"(x + (omega + (m + omega_0))) * 0.43958187"
10,0.16113564,"sin(x) - ((m + (omega_0 + omega)) * -0.35600924)"
11,0.1475957,"(x - (((omega + m) + omega_0) * -0.5175516)) * 0.6882609"
13,0.09520449,"sin(x) - ((exp(x) * -0.18072253) * (omega_0 + (omega + m)))"
14,0.05533879,"(((x + 1.904151) * ((omega + m) + omega_0)) * 0.1873007) + sin(x)"
15,0.041910965,"(x / 1.4566498) + (((x + 1.904151) * ((m + omega_0) + omega)) * 0.1873007)"
17,0.015447254,"-1.3089705 - ((((x - -1.900993) * -0.05281265) * ((omega + 3.7795289) + omega_0)) * (m + 3.4522827))"
19,0.009499627,"-1.142447 - (((x - -1.8769494) * -0.06279337) * (((m + 2.9120688) * ((omega + omega_0) + 3.1519368)) + x))"
20,0.008266664,"-1.2243617 - ((((x - -2.05792) * ((omega + 2.731833) + omega_0)) + exp(x)) * ((m + 3.3206165) * -0.051290337))"
21,0.005707009,"-1.314491 - ((m + 3.446945) * ((((x * -0.007273848) + -0.021988405) * ((omega_0 + omega) + 3.7875822)) * (x - -4.248961)))"
23,0.0056962264,"-1.3145899 - ((((x * -0.0076058563) + -0.024220213) * (((x - -3.8143415) * ((omega + 3.6030545) + omega_0)) + 0.72365135)) * (m + 3.4859588))"
24,0.0050542573,"-1.3059905 - (((x * -0.0073856236) + -0.022410797) * (((m + 3.3819082) * (((omega + 3.8188164) + omega_0) * (x - -4.063198))) + exp(omega_0)))"
25,0.0032284567,"-1.2954402 - (((omega_0 * omega_0) + ((omega_0 + (omega + 3.619928)) * (x - -4.805763))) * ((m + 3.471976) * ((x * -0.0070534614) + -0.018907838)))"
26,0.003009439,"-1.317415 - (((x * -0.0076058563) + -0.024220213) * ((m + 3.4859588) * (((x - -3.8143415) * (omega_0 + (omega + 3.6030545))) + (omega_0 * sin(omega_0)))))"
27,0.0028618383,"-1.28644 - ((m + 3.4493935) * ((4.7995815 + x) * (((x * -0.0071625346) + -0.019433556) * (((omega + 3.568507) + omega_0) - (omega_0 * (omega_0 * -0.14888357))))))"
28,0.0028610167,"-1.28644 - ((m + 3.4493935) * ((x + 4.7995815) * (((x * -0.0071625346) + -0.019433556) * (((omega + 3.568507) + omega_0) - sin(omega_0 * (omega_0 * -0.1509943))))))"
29,0.0011955237,"-1.3009387 - ((((x - -4.751781) * (omega_0 + (omega + 3.7222023))) - (sin(exp(omega)) - (omega_0 * omega_0))) * ((m + 3.4566805) * ((x * -0.0070186886) + -0.0191342)))"
30,0.0010611739,"-1.2907891 - (((x * -0.007580563) + -0.022442322) * ((((x - -4.053281) * (omega + (omega_0 + 3.7352633))) - (sin(exp(omega)) - (omega_0 * sin(omega_0)))) * (m + 3.4353213)))"
31,0.00097158336,"-1.2907891 - (((x * -0.0075806975) + -0.022442322) * ((m + 3.4353213) * (((x - -4.053281) * (omega + (omega_0 + 3.7352633))) - (sin(exp(omega)) - (omega_0 * (omega_0 * 0.70935565))))))"
33,0.00015235126,"-1.2992629 - ((m + 3.4477215) * (((x - -2.4159105) * (((omega + (omega_0 + 3.4647825)) * -0.053129587) - (((omega_0 * omega_0) + (omega * omega)) * 0.0077384035))) / ((x * -0.19154581) + 1.379371)))"
34,0.000126521,"-1.2982368 - ((x - -2.4160225) * (((m + 3.450717) * (((omega + (omega_0 + 3.4663413)) * -0.05300352) - (((omega_0 * omega_0) + (omega * omega)) * 0.007613573))) / (sin(x * -0.19444257) + 1.3779963)))"
35,2.105067e-5,"-1.3027695 - ((((x + 2.2210636) / (sin(exp(x * -0.521074)) + 1.3451587)) * (m + 3.4593742)) * ((((omega + omega_0) + 3.4745288) * -0.09080816) - (((omega * omega) + (omega_0 * omega_0)) * 0.0131228715)))"
37,2.0889753e-5,"-1.3030319 - (((3.4592056 + m) * (((((omega + omega_0) + 3.476715) * -0.09090766) - (0.013048229 * ((omega_0 * omega_0) + ((0.009033488 + omega) * omega)))) * (2.220795 + x))) / (sin(exp(-0.5185846 * x)) + 1.3459306))"
39,2.08363e-5,"(-1.3030319 - ((m + 3.4592056) * ((x + 2.220795) * ((((omega + (omega_0 + 3.476715)) * -0.09090766) - (((omega_0 * omega_0) + ((omega - -0.009538098) * omega)) * 0.013048229)) / (sin(exp(x * -0.5185846)) + 1.3455235))))) / 1.0003026"
