Complexity,Loss,Equation
1,1.0,"6.98376e-24"
2,0.94355893,"sin(x)"
3,0.7696761,"d * -0.47973287"
5,0.60112137,"(x - d) * 0.44446793"
7,0.43231097,"(x + (Y - d)) * 0.43487054"
9,0.26210126,"(x + ((Y - d) + A)) * 0.43141952"
11,0.12793842,"((A + x) - (d - Y)) / (d - -2.8276167)"
13,0.09931758,"((((A + x) + Y) - d) / (d - -2.7813344)) - 0.17123266"
15,0.09919928,"(((A + x) - (d - Y)) / (3.0207207 - (d * -1.2125169))) - 0.17047012"
17,0.09112571,"(((2.41134 - d) * (x + (A - (d - Y)))) + -1.4252138) / (5.9690776 - Y)"
18,0.085735634,"((A + (sin(x) - (d - Y))) * ((2.3143253 - d) / (5.3821187 - x))) + -0.25651827"
19,0.07225523,"(((A + (x - (d - Y))) * (2.5725582 - d)) / (6.876784 - (Y + x))) + -0.2757537"
21,0.05195776,"((2.8639688 - d) * (((A + x) - (d - Y)) / (8.03164 - ((Y + A) + x)))) - 0.2842432"
22,0.05111476,"((((A + x) - (d - Y)) * (2.7419689 - d)) / (7.44009 - ((Y + x) + sin(A)))) - 0.2929876"
23,0.039519683,"(((A + (x - (d - Y))) / (9.571685 - (A + (x - (d - Y))))) * (3.4465778 - d)) - 0.28982857"
25,0.03852496,"((((3.4465778 - d) * ((A + x) - (d - Y))) / (9.571685 - (A + (x - (d - Y))))) - 0.29665995) * 0.96055144"
27,0.024418151,"(((((x - (d - Y)) + A) / (8.724984 - A)) * (Y - -4.9753127)) * ((x - -5.4303145) / ((d * 3.383903) - -9.868799))) - 0.28971705"
31,0.023117678,"((Y - -4.9753127) * ((((5.70544 - ((Y * 0.30181414) - x)) * (A + (x - (d - Y)))) / (8.965693 - A)) / ((d * 3.383903) - -9.868799))) - 0.28971705"
32,0.022874808,"((Y - -5.0172153) * ((((5.7969203 - ((A * -0.2734053) - x)) * ((x + A) - (d - Y))) / (8.919076 - sin(A))) / ((d * 3.217812) - -9.890495))) - 0.32481533"
33,0.022467125,"(((((sin(sqrt(x + 3.5265634)) * x) + A) - (d - Y)) / ((d * 3.4743629) - -9.883002)) * (((x - -4.22179) * 6.17565) / ((8.550545 - A) - Y))) - 0.2750879"
34,0.021913668,"((((x - -4.3759065) / (((8.637519 - A) - Y) + -0.2826068)) * ((5.876924 * (A + (x - (d - Y)))) - sin(x + -1.0688672))) / ((d * 3.4937997) - -10.044203)) - 0.32177493"
35,0.02073203,"((((((x - -4.859143) / ((9.067312 - A) - Y)) * (((x - (d - Y)) + A) * 6.0617166)) - sin(A - exp(Y))) / ((d * 3.2843387) - -9.987074)) - 0.33442044) / 0.98372936"
36,0.020298762,"((((((((A + x) - (d - Y)) * 5.876924) * (x - -4.3759065)) / ((8.637519 - A) - Y)) + (-0.2826068 - sin(x + -1.0688672))) / ((d * 3.4937997) - -10.044203)) - 0.32177493) / 0.95772654"
38,0.020249415,"(((((5.876924 * (x + (A - (d - Y)))) - sin((A - Y) + (-1.0688672 + -0.2826068))) / ((d * 3.4937997) - -10.044203)) * (x - -4.3759065)) / (((8.637519 - A) - Y) + -0.2826068)) - 0.32177493"
