Complexity,Loss,Equation
1,0.62324125,"x"
2,0.5390649,"sin(x)"
3,0.52613384,"x * 0.68846506"
5,0.4393905,"(x + m) * 0.5266871"
6,0.40170234,"(m * 0.36105683) + sin(x)"
7,0.33955565,"((x + m) + omega) * 0.46071044"
8,0.28052422,"((m + omega_0) * 0.36105683) + sin(x)"
9,0.23034541,"(x + ((omega_0 + m) + omega)) * 0.43743783"
10,0.16113906,"sin(x) + ((omega_0 + (m + omega)) * 0.3569779)"
11,0.14799467,"(((omega + omega_0) + m) * 0.3674264) + (x * 0.6837893)"
13,0.09538832,"(exp(x - 1.7311884) * ((omega + omega_0) + m)) + sin(x)"
14,0.056255613,"((x - -1.76784) * ((omega_0 + (omega + m)) * 0.20447567)) + sin(x)"
15,0.041987,"(x * 0.686923) + ((x - -1.9501628) * (((m + omega) + omega_0) * 0.18260357))"
16,0.041449554,"(exp((x - 2.193116) * 0.53180206) * ((omega_0 + m) + omega)) + (x * 0.6872475)"
18,0.040900383,"(exp(0.53180206 * (x - 2.193116)) * ((omega_0 + (1.062082 * m)) + omega)) + (x * 0.6872475)"
19,0.03208015,"(((((m * 0.2671925) + x) + 2.0643344) * ((omega_0 + m) + omega)) * 0.17641) + (x * 0.68204325)"
21,0.028597735,"(((((omega_0 + m) - 0.19319135) + omega) * 0.1900321) * ((m * 0.41603658) + (x + 1.9119512))) - (x * -0.72071147)"
24,0.022752305,"(0.12297734 * ((m * (omega_0 + omega)) + (x / 0.1843475))) + (exp((x - 2.193116) * 0.52827615) * (m + (omega + omega_0)))"
25,0.022245102,"((((omega_0 + omega) * sin(m)) + (x / 0.1843475)) * 0.12297734) + ((omega_0 + (m + omega)) * exp((x - 2.193116) * 0.53180206))"
27,0.021731025,"((((omega_0 + omega) * (m * sin(0.98288864))) + (x / 0.1843475)) * 0.12297734) + ((omega_0 + (m + omega)) * exp((x - 2.193116) * 0.53180206))"
28,0.016960464,"(0.05778985 * ((((1.5685216 + x) * m) * (omega_0 + omega)) + (x / 0.08320122))) + (((omega + m) + omega_0) * exp((x - 2.1820464) * 0.5645477))"
30,0.015358947,"(0.05778985 * (((1.5685216 + x) * (m * (0.3270067 + (omega_0 + omega)))) + (x / 0.08320122))) + (((omega + m) + omega_0) * exp((x - 2.1820464) * 0.5645477))"
34,0.015358945,"(omega * ((0.05778985 * (((x + 1.5685216) * (m * (omega_0 + (omega + 0.3270067)))) + (x / 0.08320122))) / omega)) + (((m + omega_0) + omega) * exp((x - 2.1820464) * 0.5645477))"
38,0.012050762,"(((0.04056971 * omega) * ((((omega + exp(omega_0)) * ((0.97988254 + m) * exp(x))) + (x / 0.067215115)) / omega)) - 0.0973215) + (((m + omega_0) + omega) * (exp(0.16913447 * (x - 2.5166066)) - 0.40015352))"
