Complexity,Loss,Equation
1,1.0,"0.0"
3,0.94909364,"c * 0.22563583"
5,0.8990589,"(r + c) * 0.22519441"
6,0.8661994,"-0.06912191 / exp(c + r)"
7,0.8578295,"c / ((3.682947 + r) - m1)"
8,0.6861174,"exp((m1 - r) - c) * -0.05719536"
10,0.4243341,"exp((m1 - c) + (m2 - r)) * -0.03715483"
12,0.12049759,"exp(((m2 - r) + (G + m1)) - c) * -0.02094268"
14,0.077157915,"(exp(((m1 + (G + m2)) - r) - c) * -0.021960871) + 0.21311119"
16,0.060246095,"(exp(m1 - r) * (exp(sin(G) + (m2 - c)) * -0.030592969)) - -0.24283345"
17,0.04093657,"((exp(((G + m2) * 0.7491738) - c) * -0.04036519) * exp(m1 - r)) - -0.2679156"
18,0.035809178,"((exp(((G + m2) * 0.7222711) - c) * exp(sin(m1) - r)) * -0.06034743) - -0.31417444"
19,0.027095648,"(exp(((G + m2) * 0.7491941) - c) * (-0.051478866 * exp((m1 * 0.8047962) - r))) - -0.28325713"
20,0.02508366,"((exp(((G + m2) * 0.744482) - c) * exp((sin(m1) - r) / 0.8300285)) * -0.037254628) - -0.2670494"
21,0.021403484,"((exp((m1 * 0.7753166) - (r / 0.8501002)) * -0.04294204) * exp(((m2 + G) * 0.7491738) - c)) - -0.27886385"
22,0.021253102,"(exp((sin(m1 * 0.80976564) - r) / 0.8501002) * (exp(((m2 + G) * 0.7491738) - c) * -0.04294204)) - -0.27886385"
23,0.019729232,"(exp(((m2 * 0.78994083) + (G * 0.7020261)) - c) * (exp(((m1 * 0.6691581) - r) / 0.8501002) * -0.04294204)) - -0.28180492"
24,0.019420726,"((exp((sin(m1 / 1.1941932) - r) / 0.8501002) * exp(((0.78994083 * m2) + (G * 0.7020261)) - c)) * -0.04294204) - -0.28069317"
25,0.014027471,"((exp((m1 * 0.82000166) - (r * 1.1597495)) * (exp(((G + m2) - c) * 0.75746536) * -0.103468)) / (c + 3.2049196)) - -0.25243586"
27,0.0133981025,"((-0.12589456 * (exp(((m1 * 0.698409) - r) * 1.1400403) / (c + 3.2102396))) * (-0.21911076 + exp(0.7227145 * (G + (m2 - c))))) - -0.25119048"
28,0.010383462,"((exp(((m1 * 0.698409) - r) * 1.1395384) * -0.12358054) * (exp(((G * 0.698409) - c) + m2) / (sin(c + m2) + 3.7082343))) - -0.25652063"
30,0.0100943195,"(exp(((m1 * 0.698409) - r) * 1.1400403) * ((-0.12511045 / (sin(c + (m2 / 0.9167727)) + 3.7082343)) * exp(((G * 0.70182496) + m2) - c))) - -0.2565486"
32,0.010046724,"((exp(((m1 * 0.698409) - r) * 1.1400403) * ((exp(((G * 0.70182496) + m2) - c) / -1.0948088) * 0.1376984)) / (sin(c + (m2 / 0.9167727)) + 3.7082343)) - -0.25810584"
34,0.009994113,"((((exp((((G * 0.7227145) + m2) - c) / 1.0132906) / (sin(m2 + c) + 3.7082343)) * exp(((m1 * 0.698409) - r) * 1.1400403)) * -0.12542722) - -0.2570601) - (m1 * 0.014793906)"
35,0.009964444,"((exp(((m1 * 0.698409) - r) * 1.1400403) * (exp(((m2 + (0.7227145 * G)) - c) / 1.0132906) / (sin(c + m2) + 3.7082343))) * -0.12542722) - (-0.2570601 - (-0.016996788 * sin(m1)))"
36,0.008972964,"(((((((m2 / exp(m2)) + m1) / 2.4025118) + exp((m1 - r) / 1.3204207)) * exp(((m2 + G) / 1.3691245) - (1.2125193 * c))) * -0.06912191) / (2.4025118 + (r / 1.2020104))) + 0.2292131"
37,0.008499433,"0.2292131 + (((((m2 / exp(sin(m2))) + m1) / 2.4025118) + exp((m1 - r) / 1.3204207)) * (exp(((G + m2) / 1.3691245) - (1.2125193 * c)) * (-0.06912191 / (2.4025118 + (r / 1.2020104)))))"
38,0.008082863,"(((exp(((m2 + G) / 1.3691245) - (c * 1.2020104)) * ((exp((m1 - r) / 1.3204207) + (m1 / 2.4025118)) + (m2 / (exp(m2) + 0.61257046)))) * -0.06912191) / (2.4025118 + (r / 1.2020104))) + 0.2374383"
39,0.0075200205,"(exp(((m2 + G) / 1.4704119) - (1.1895112 * c)) * (((exp((m1 - r) / 1.5672948) + (m2 / (exp(r) + exp(m2 - m1)))) + (m1 / 2.091963)) * (-0.08711987 / (r + 2.564989)))) + 0.23322174"
40,0.007400472,"0.23322174 + ((exp(((G + m2) / 1.4704119) - (c * 1.1895112)) * ((((m1 / 2.091963) + exp((m1 - r) / 1.5672948)) + (m2 / (exp(m2 - m1) + exp(sin(r))))) * -0.08711987)) / (r + 2.564989))"
