Complexity,Loss,Equation
1,0.5174333,"Y"
2,0.46260744,"sin(Y)"
3,0.31019166,"Y - sigma"
4,0.19073777,"Y - sin(sigma)"
5,0.098424256,"(Y - sigma) * 0.6736904"
7,0.088183776,"(Y - (sigma / 1.2175388)) / 1.3469979"
8,0.045246847,"(Y - sigma) / sqrt(sigma + 2.6840415)"
9,0.036150713,"(Y - sin(sigma)) / sqrt(sigma + 2.4201777)"
10,0.016606504,"((Y - sigma) + -0.26863965) / sqrt(sigma + 2.4201777)"
11,0.008622757,"((Y + -0.35131565) - sigma) / ((sigma + 3.3733552) / 2.0889668)"
12,0.00158138,"(Y - ((0.7855496 * sigma) + 0.21533905)) / sqrt(sigma + 2.1961243)"
13,5.760424e-8,"(((Y * 1.2131869) - sigma) + -0.30846894) / ((sigma + 3.4645104) / 1.9364924)"
15,1.216807e-10,"((Y * 0.21326055) + (Y - (sigma + 0.30864468))) / ((sigma + 3.4624038) / 1.9349709)"
23,5.3016248e-11,"(Y - ((Y * 0.3219696) + 0.17249236)) - ((sigma + (sigma * ((Y * 0.3847151) + 1.7555212e-5))) / ((sigma + 3.4624176) / 1.7624738))"
25,1.873301e-11,"(Y - ((0.3219672 * Y) + 0.17249312)) - ((((Y * (sigma * 0.3847161)) + sigma) + (sigma * 2.7579761e-5)) / ((sigma + 3.4624224) / 1.7624718))"
27,7.5076455e-12,"(Y - ((0.32196614 * Y) + 0.17249374)) - (((sigma * ((0.3847206 * Y) + (1.3338078e-5 * (1.5167038 - Y)))) + sigma) / ((3.462401 + sigma) / 1.7624727))"
29,6.4643716e-12,"(Y - ((Y * 0.32196614) + 0.17249374)) - ((((Y * (sigma * 0.3847206)) + ((sigma * 1.1257837e-5) * (1.7624727 - Y))) + sigma) / ((sigma + 3.462401) / 1.7624727))"
31,6.180247e-12,"(Y - ((Y * 0.32196614) + 0.17249374)) - ((sigma + (((Y * sigma) * 0.3847206) + (((sigma * (1.7624727 - Y)) * 1.2648701e-5) / 1.0598524))) / ((3.462401 + sigma) / 1.7624727))"
33,3.3395918e-12,"(Y - (0.17249443 + (Y * 0.32196683))) - ((((sigma * (0.38472065 * Y)) + sigma) + (((1.5167038 - Y) - (0.30797783 * sigma)) * (sigma * 1.2335554e-5))) / ((sigma + 3.462405) / 1.7624727))"
35,2.5496482e-12,"(Y - ((Y * 0.32196698) + 0.17249459)) - ((sigma + (((1.5438536 - (((Y + sigma) + Y) * 0.40115708)) * (sigma * 1.2248295e-5)) + ((sigma * Y) * 0.38472062))) / ((sigma + 3.462408) / 1.7624727))"
36,1.8575185e-12,"(Y - ((Y * 0.32196736) + 0.17249472)) - (((((1.7624727 - ((log(sigma + 2.8659549) + Y) * 0.47778484)) * sigma) * 1.7538581e-5) + (sigma + ((sigma * Y) * 0.38472044))) / ((sigma + 3.462413) / 1.7624726))"
38,1.6099095e-12,"(Y - ((Y * 0.32196733) + 0.17249475)) - (((sigma + (((1.7624727 - ((Y + log(sigma + 2.5015585)) * 0.54738265)) * 1.4442338) * (sigma * 1.2010843e-5))) + ((sigma * 0.38472047) * Y)) / ((sigma + 3.4624147) / 1.7624726))"
