Complexity,Loss,Equation
1,0.9999999,"0.0"
3,0.8762129,"x * -0.3522132"
4,0.4072323,"exp(x) * -0.04871162"
5,0.08204964,"(y + x) * -2.0661976"
7,0.04202461,"(-1.2467293 - y) * (x + y)"
8,0.01268037,"(sin(y) + x) * (-1.5172477 - y)"
10,0.009842955,"(-1.5182525 - y) * (sin(y * 0.95041704) + x)"
11,0.0034905165,"(y + 1.4624807) * (-0.14785877 - ((y * 0.66123754) + x))"
13,0.00037451583,"(y + 1.5877882) * ((-0.15025972 - (x + (y * 0.65632796))) * 0.9185316)"
15,6.696342e-9,"((-0.21914339 - ((y * 0.6337034) + x)) * ((y + 1.7620083) * 0.8643714)) + 0.110091455"
17,3.8444764e-12,"0.110561065 + ((((y * 0.89367825) + 1.5753093) * (-0.21946241 - (x + (y * 0.63356274)))) / 1.0341376)"
21,3.687623e-12,"((((((y * 0.89367825) + 1.5753093) * (-0.21946241 - (x + (y * 0.63356274)))) / y) / 1.0341376) * y) + 0.11056106"
