Complexity,Loss,Equation
1,0.6356821,"n"
2,0.54929024,"sin(n)"
3,0.26842353,"n + h"
4,0.1835775,"sin(h) + n"
5,0.06879863,"(n + h) * 0.68352205"
7,0.06879679,"(h * 0.6822657) + (n * 0.6845929)"
8,0.05384959,"sin(n) + (h / (2.343808 - n))"
9,0.014451016,"(h + (sqrt(exp(h)) * n)) * 0.62325454"
10,0.0025982917,"((n * exp(h * 0.35524982)) + h) * 0.6632724"
11,8.1508995e-7,"(n * 0.6844709) + (((0.26274928 * n) - -0.6807466) * h)"
13,3.528188e-15,"(n * 0.68412244) + (((n * 0.2627493) + 0.68074673) * (h - -0.0013262209))"
15,3.3546185e-15,"((n + -0.06620419) * 0.66707665) + (((n * 0.2627493) - -0.68074673) * (h - -0.066200964))"
19,3.29117e-15,"(n * 0.68412244) + ((((n * 0.2627493) + ((h - n) * 7.968715e-9)) - -0.68074673) * (h - -0.0013262231))"
20,3.2819156e-15,"(n * 0.68412244) + ((h - -0.0013262227) * ((((n - sin(h)) * -1.2227797e-8) + (n * 0.2627493)) - -0.68074673))"
21,3.2809351e-15,"((h - -0.0013262227) * (((-1.2227797e-8 * (sin(n) - sin(h))) + (n * 0.2627493)) - -0.68074673)) + (n * 0.68412244)"
22,3.2657622e-15,"(n * 0.68412244) + ((h - -0.0013262227) * ((((n - sin(1.21721 / h)) * -1.2227797e-8) + (n * 0.2627493)) - -0.68074673))"
23,3.2652252e-15,"(n * 0.68412244) + ((h - -0.0013262227) * ((((sin(n) - sin(1.21721 / h)) * -1.2227797e-8) + (n * 0.2627493)) - -0.68074673))"
