Complexity,Loss,Equation
1,1.0,"0.0"
2,0.8229254,"sin(q)"
3,0.6717032,"-0.5726503 * epsilon"
4,0.6612583,"sin(q - epsilon)"
5,0.4263206,"(epsilon - q) * -0.5376743"
7,0.35540745,"(q - epsilon) / (epsilon + 2.7643676)"
9,0.30667862,"((q + 2.5319912) / (epsilon + 2.5357525)) + -1.2543081"
11,0.28605384,"((alpha * alpha) + ((-1.0660846 - epsilon) + q)) / 1.9900514"
12,0.26441452,"sin(-0.77546877 - epsilon) + (((alpha * alpha) + q) / 1.9900514)"
13,0.12608935,"((q + ((alpha * alpha) - -1.7543719)) / (2.62518 + epsilon)) + -1.2543081"
15,0.11979251,"(((alpha * (alpha + -0.1477443)) + (q - -1.5610535)) / (epsilon + 2.5357525)) + -1.2543081"
17,0.096989304,"(((-0.33017617 / (epsilon + 2.518625)) * ((alpha * alpha) + 2.1068783)) * (-2.4788015 - q)) + -1.2432227"
19,0.08934297,"-1.2432227 + ((2.1068783 + (alpha * (alpha - 0.2248878))) * (-0.33017617 * ((-2.4788015 - q) / (epsilon + 2.518625))))"
21,0.06211074,"(((alpha * alpha) + 1.9748147) * ((((d - q) + (-5.496469 - q)) * -0.16304256) / (epsilon + 2.559445))) + -1.2743357"
22,0.05823663,"(((((-5.496469 - q) + (sin(d) - q)) * -0.16304256) / (epsilon + 2.559445)) * ((alpha * alpha) + 1.9748147)) + -1.253633"
23,0.053622592,"-1.253633 + ((((((d - q) + -5.496469) - q) * -0.16304256) / (epsilon + 2.559445)) * (((alpha - 0.17372787) * alpha) + 1.9748147))"
24,0.049858335,"-1.253633 + ((((((sin(d) - q) + -5.496469) - q) * -0.16304256) / (epsilon + 2.559445)) * (((alpha - 0.17372787) * alpha) + 1.9748147))"
25,0.049630594,"-1.2460397 + (((((-5.2363524 - q) - ((d / -1.4198121) + q)) / (epsilon + 2.5202622)) * ((alpha * (alpha + -0.15970849)) + 1.6405171)) * -0.18438604)"
27,0.049429983,"((((alpha * (alpha + -0.15970849)) + 1.705232) * ((((-5.2363524 - q) - q) + (d / 1.289546)) * (-0.1782894 / (epsilon + 2.5202622)))) + -1.2460397) / 1.0260614"
28,0.049325634,"-1.2460397 + ((((alpha * (alpha + -0.15970849)) + exp(0.5622106)) * (-0.18438604 * ((((-5.2363524 - q) - q) + (d / 1.289546)) / (epsilon + 2.5202622)))) / 1.0260614)"
29,0.048680175,"(((((alpha + -0.17219302) * alpha) + 1.7545469) / ((epsilon / 1.0260614) + 2.5202622)) * (((((-5.2363524 - q) - q) + (d / 1.289546)) + -0.014460612) * -0.18438604)) + -1.283178"
30,0.04830259,"-1.2460397 + (-0.18438604 * ((((alpha * (alpha + -0.15970849)) + exp(0.62457377)) * (((-5.2363524 - q) - q) + (d / 1.289546))) / ((epsilon + 2.5202622) / (1.0260614 / 1.1033615))))"
31,0.04382547,"((((-0.1782894 / (epsilon + 2.5202622)) * ((alpha * (alpha + -0.15970849)) + 1.705232)) * (((-5.250813 - q) - q) + (d / ((q * -0.5818668) + 1.705232)))) + -1.214391) - 0.016101485"
