Complexity,Loss,Equation
1,0.44674438,"c"
2,0.41112328,"sin(c)"
3,0.361314,"c + m"
4,0.1994348,"c + sin(m)"
5,0.1311432,"(m + c) * 0.6604778"
6,0.11086835,"(sin(m) + c) / 1.315165"
7,0.1031034,"(m * 0.5421044) + (0.7778516 * c)"
8,0.06266488,"exp((c + m) * 0.48559636) - 1.2979385"
9,0.028720608,"exp((sin(m) + c) * 0.5749516) - 1.2900002"
10,0.024578707,"exp((m + (c * 1.5428134)) * 0.39989674) - 1.3049173"
11,0.014015736,"(m * 0.5421044) + (((m * 0.29076862) + 0.7778516) * c)"
12,0.005904073,"((exp(c * 0.4887293) * 0.49803388) * (m + 2.9262774)) - 1.6389322"
13,0.0042636753,"(((m + 2.8492668) * 0.4865571) * exp(sin(c * 0.5619369))) + -1.5719074"
14,0.0018695927,"-1.6250424 + (((m * 0.80726326) + 2.330899) * (exp(0.3214554 * c) - 0.36086336))"
15,0.0013806527,"(((m * 0.80726326) + 2.330899) * (exp(sin(c * 0.33853003)) - 0.36086336)) + -1.6163563"
16,0.0004549551,"((exp(c * ((c * -0.07025954) + 0.6004533)) * (m + 2.6779647)) * 0.49413812) + -1.4578389"
17,0.00025661077,"((m * 0.49421954) + -0.12190397) + (((m + 2.6100688) * ((c * 0.04678663) + 0.29800826)) * c)"
18,0.00025590495,"(((m + 2.6097112) * (sin((c * 0.049102224) + 0.30336896) * c)) + -0.12191018) + (m * 0.4944175)"
19,0.00025567794,"(m * 0.4944283) + ((((((c * 0.25057638) + 1.5946243) * 0.18765445) * c) * (m + 2.5981321)) + -0.121626176)"
27,8.9738714e-5,"(((c + 3.9527013) * (((v * 0.027499426) + (2.2895155 - (((m + -0.3076576) + c) * -0.9009018))) + ((m * 0.31256738) * c))) * 0.13927059) + -1.2321893"
28,7.2772564e-5,"(((c + 3.9980276) * ((exp(v * 0.03364327) + (2.1910331 - ((m + (c + -0.3986295)) * -1.2026975))) + ((m * c) * 0.42346984))) * 0.10341132) + -1.2444965"
29,7.0232934e-5,"(((c + 3.8105917) * 0.115288235) * ((3.635264 - (v * -0.029367115)) + ((((c + 0.19013244) * m) * 0.38572502) - ((m + (c + -0.86434007)) * -1.057324)))) + -1.3167051"
31,7.023098e-5,"-1.3167051 + (0.115288235 * (((3.635264 - (v * (-0.24402444 * 0.12036228))) + (((c + 0.19013244) * (m * 0.38572502)) - (((m + c) + -0.86434007) * -1.057324))) * (3.8105917 + c)))"
33,6.969243e-5,"((((m * ((((((v * -1.6455348) / m) - 3.9692678) * -0.04776463) + c) * 0.38455296)) + (3.631909 - (((c + m) + -0.8685989) * -1.0648788))) * (c + 3.7707753)) * 0.11575832) + -1.3040156"
35,5.1514813e-5,"(((3.631909 - (((c + m) + -0.8685989) * -1.0648788)) + ((m * (c + ((((v * -1.5769261) / m) - (v + 4.1004753)) * -0.04776463))) * 0.38455296)) * ((c + 3.7707753) * 0.11575832)) + -1.3040156"
36,4.4724537e-5,"(((((m * ((c + ((((v * -1.5769261) / m) - (sin(v) + 3.8537679)) * -0.04776463)) * 0.38455296)) + 3.631909) - (((c + -0.8685989) + m) * -1.0648788)) * 0.11575832) * (c + 3.7707753)) + -1.3040156"
37,4.246043e-5,"((((3.631405 - (((m + c) + -0.86913615) * -1.0672927)) + (m * ((c + (((v * (-1.575945 / m)) - ((v * 0.62465805) + 3.874657)) * -0.05034017)) * 0.38255614))) * (c + 3.7757905)) * 0.11550103) + -1.3010786"
39,4.122238e-5,"((0.115982026 * ((((((c - -0.37419492) + (-0.0463869 * (((v / m) * (-1.8433044 - (m - c))) + 3.7668276))) * m) * 0.38425642) - (-1.0592173 * (c + (m + -0.8664904)))) + 3.6338944)) * (c + 3.7668276)) + -1.3085331"
40,3.0701576e-5,"((((((((c - -0.37419492) + ((((v / m) * (-1.8433044 - (m - sin(c)))) + 3.7668276) * -0.0463869)) * m) * 0.38425642) - ((c + (m + -0.8664904)) * -1.0592173)) + 3.6338944) * (c + 3.7668276)) * 0.115982026) + -1.3085331"
