Complexity,Loss,Equation
1,0.9999999,"-4.1342613e-5"
3,0.90597373,"t * 0.30659738"
4,0.8939802,"sin(t) * 0.44074523"
5,0.8129452,"(t + alpha) * 0.30635595"
6,0.6799482,"sin((t + omega) / -0.3950509)"
8,0.6246997,"sin(((t + omega) + 1.4659832) * 2.414685)"
9,0.6074902,"sin(exp(omega + (-1.2537166 + t)) + -0.5348851)"
10,0.5864169,"(omega * 0.3075354) + sin((t + omega) / -0.3867249)"
11,0.53066325,"sin((omega + t) / -0.4293581) + sin(omega + t)"
12,0.49217686,"sin((t + omega) / -0.38222882) + ((omega + t) * 0.31258422)"
13,0.43622416,"sin(omega + t) + sin(((omega + 0.21455765) + t) / -0.45751488)"
14,0.40007105,"sin((t + omega) / -0.38170877) + ((omega + (t + alpha)) * 0.3083694)"
15,0.39050746,"sin(((omega + alpha) + t) * 0.38914043) + sin((t + omega) / -0.38222882)"
16,0.35326314,"((x1 + ((omega + alpha) + t)) * 0.28794217) + sin((omega + t) / -0.38222882)"
17,0.34483704,"(sin(omega + t) + sin((t + (omega + 0.21455765)) / -0.45751488)) - (alpha * -0.30044195)"
18,0.31649202,"((t + ((omega + alpha) + x1)) * 0.2797482) + sin(((t + 0.14071271) + omega) / -0.40153447)"
19,0.26250693,"((((omega + t) + (alpha + 2.7422519)) * 0.2476964) * exp(sin((t + omega) / -0.3792891))) + -0.8551632"
20,0.23721094,"((sin((t + omega) / -0.3766748) + 0.9998562) * (((omega + 2.670628) + (t + alpha)) * 0.30866876)) + -0.817966"
21,0.19026534,"((exp(sin((omega + t) / -0.38122812)) * ((((omega + alpha) + x1) + 2.950753) + t)) * 0.23116718) + -0.8615848"
22,0.16449979,"-0.80640763 + ((sin((omega + t) / -0.3778009) + 0.99987435) * ((((t + omega) + x1) + (alpha + 2.807978)) * 0.28953698))"
23,0.15148221,"(((alpha + x1) + (t + (omega + 3.1218572))) * (exp(sin((t + (omega + 0.17223121)) / -0.41055867)) * 0.23208475)) + -0.9141229"
24,0.12184719,"(((sin((t + omega) / -0.3766748) + 0.9998562) * (((alpha + 2.670628) + omega) + t)) * (0.30866876 - (x1 * -0.086763985))) + -0.8178483"
26,0.096156634,"((sin(((t + omega) - -0.1268989) / -0.39897174) + 0.98747844) * ((0.31015435 - (x1 * -0.086731575)) * ((omega + t) + (alpha + 2.7402859)))) + -0.8341029"
28,0.094702214,"((0.31561026 - (x1 * -0.08279713)) * ((sin(((t - -0.14898185) + omega) / -0.40336788) + 1.0091993) * (((omega + t) + (alpha / 1.1391314)) + 2.7330883))) + -0.86701214"
29,0.07904364,"((sin(((omega + t) / -0.4007817) - 0.31037906) + 0.99838734) * (((x1 * 0.24413139) + 0.88173795) * (sin((t + (alpha + omega)) * 0.45380327) + 0.9620594))) + -0.84494245"
31,0.07582476,"(((x1 * 0.07972296) + 0.28491575) * ((sin(((t + omega) / -0.39390606) - 0.33682358) + 0.98310363) * (alpha + (((3.0186324 + sin(t * omega)) + omega) + t)))) + -0.83412194"
32,0.075824514,"((0.28491575 + sin(0.079807654 * x1)) * ((0.98310363 + sin(((omega + t) / -0.39390606) - 0.33682358)) * ((sin(t * omega) + ((3.0186324 + alpha) + omega)) + t))) + -0.83412194"
33,0.06960474,"((((x1 * 0.08927047) + 0.31264392) * (sin(((t + omega) / -0.39487198) - 0.35849792) + 0.9416382)) * (sin((t * omega) - 0.5725041) + (alpha + (t + (omega + 3.0947022))))) + -0.79231775"
35,0.06744378,"((((((alpha + sin((t * omega) - 0.6917951)) * 0.88477564) + (t + omega)) + 3.0947022) * ((x1 * 0.0896289) + 0.3197256)) * (sin(((t + omega) / -0.39533824) - 0.3625487) + 0.9686271)) + -0.8303548"
37,0.06716418,"(((x1 * 0.0896289) + 0.3197256) * ((t + (omega + (((sin((omega * (t - -0.073465094)) - 0.69676167) + alpha) * 0.89446694) + 3.0947022))) * (sin(((omega + t) / -0.39533824) - 0.3625487) + 0.96655893))) + -0.82614225"
38,0.067150004,"(((x1 * 0.0896289) + 0.3197256) * ((t + (3.0947022 + (omega + ((sin((omega * (t - -0.073465094)) - 0.69676167) + alpha) * sqrt(0.7761597))))) * (sin(((omega + t) / -0.39533824) - 0.3625487) + 0.96655893))) + -0.82614225"
39,0.06483419,"((0.5958138 - ((x1 * -0.07552206) + 0.3353155)) * ((sin(((omega + t) / -0.40732238) - 0.3315963) + 0.99359304) * (alpha + (omega + ((t + sin((t + 0.30971438) * ((omega / 0.6508236) - -0.47005516))) + 3.1882966))))) + -0.8165086"
