Complexity,Loss,Equation
1,0.42056096,"x"
3,0.37634307,"x * 0.7895669"
6,0.29795274,"sin(x - 0.76186913) - -0.4767844"
7,0.18164001,"x + (0.1685517 / (x - -1.8883226))"
9,0.13050807,"(x + (0.39365104 / (x - -1.9284759))) + -0.32702994"
10,0.09089778,"x + (sin(y * 6.7996693) / (x - -2.0286856))"
12,0.038652334,"(sin((y * 7.2212067) + -0.42153737) / (x - -2.0286856)) + x"
14,0.006213431,"((sin((y * 7.1459646) + -0.4098424) + -0.25859052) / (x - -1.9793816)) + x"
16,0.00111497,"((sin(-0.41499138 + (y * 7.1516848)) / (x - -2.019153)) + -0.1720199) + (x * 1.1158406)"
18,2.0045623e-9,"((x * 1.0957372) + -0.16190104) + ((sin((y * 7.149323) + -0.40866417) * 0.9092352) / (x - -2.0043561))"
20,1.6910553e-9,"((((sin((y * 7.149323) + -0.40866417) * 0.9092272) / (x - -2.0043561)) + -0.16190104) * 1.0000176) + (x * 1.0957372)"
22,1.442296e-9,"((((sin(((y * 7.14926) + -0.40866417) * 1.0000088) * 0.90923524) / (x - -2.0043561)) + -0.16190104) * 1.0000176) + (x * 1.0957372)"
