Complexity,Loss,Equation
1,1.0,"0.0"
2,0.91557074,"sin(q)"
3,0.7555105,"epsilon * -0.49589235"
5,0.5126926,"(r + epsilon) * -0.49589235"
7,0.33108133,"(q - (epsilon + r)) * 0.47295275"
9,0.22045594,"(q - (r + epsilon)) / (epsilon + 2.77247)"
11,0.18074426,"(q - (r + epsilon)) / ((epsilon - -3.8970666) + r)"
13,0.13657238,"((q - (epsilon + r)) / (epsilon + (r - -3.8970666))) - 0.20562145"
15,0.09869052,"(-1.0951799 - ((r + (epsilon - q)) * 1.6873541)) / ((epsilon + r) - -4.1496186)"
16,0.0983547,"(((epsilon + (r + log(1.8720958))) - q) * -1.4938025) / ((epsilon + r) - -4.0334916)"
17,0.09723954,"((1.1684777 - ((epsilon + r) - (q + -1.8005707))) / ((epsilon + 4.102467) + r)) / 0.6360405"
19,0.06538983,"(((-0.35502282 * c) - (((0.6819782 + r) + epsilon) - q)) * 1.5237926) / ((r + epsilon) - -4.0131416)"
20,0.06012307,"(exp(c * -0.345076) - (((epsilon + r) + 1.6370307) - q)) / ((r + (epsilon - -4.200296)) * 0.6045841)"
21,0.057236835,"((((c - v) * -0.2717847) - (((epsilon + 0.56333804) - q) + r)) * 1.5255102) / ((r + epsilon) - -4.126256)"
22,0.049712766,"((exp((c - v) * -0.26582566) - (epsilon + (r - (q + -1.6263777)))) / ((epsilon + r) + 4.1422353)) / 0.63081914"
23,0.045974884,"((exp((c - sin(v)) * -0.36142936) - ((r + epsilon) - (q + -1.744698))) / ((r + 4.1882243) + epsilon)) / 0.6062582"
25,0.043495085,"((exp((c - sin(v)) * -0.44184536) - (((r + epsilon) - (q + -1.4628958)) * 1.3505902)) / (epsilon + (r + 4.1297264))) / 0.8482954"
29,0.039475605,"((((c * (c - 1.593643)) - ((epsilon * r) - v)) * 0.26033968) - (((r + (epsilon - q)) + 0.8140645) * 1.5799454)) / ((epsilon + r) - -3.955386)"
30,0.038419466,"((((c * (c - 1.5799454)) - ((epsilon * r) - v)) * exp(-1.0025576)) - (((epsilon - q) + (0.8140645 + r)) * 1.5799454)) / ((epsilon + r) - -3.955386)"
31,0.035663854,"((((c * (c - (v + 1.5799454))) - ((epsilon * r) - v)) * 0.26033968) - ((r + ((epsilon - q) + 0.8140645)) * 1.5799454)) / (epsilon + (r - -3.955386))"
33,0.033657707,"((((((c + -1.2507339) - q) * c) - ((c - v) + (epsilon * r))) * 0.26033968) - (((epsilon - q) + (r + 0.8140645)) * 1.5799454)) / ((epsilon + r) - -3.9555514)"
36,0.033351745,"((((((c + (sin(r) - v)) - q) * c) - ((c - v) + (epsilon * r))) * 0.26033968) - (((epsilon - q) + (r + 0.8140645)) * 1.5799454)) / (epsilon + (r - -3.9555514))"
